sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5,salam,3,4039,3412,3721,3527,3579,4303,7,-1012,-357,85,-31
5,salam,4,4024,3397,3790,3529,3573,4446,-13,-1894,-228,-685,192
5,salam,5,4027,3382,3730,3537,3591,4688,564,-2318,834,-1900,85
5,salam,6,4060,3365,3723,3528,3603,4403,778,-2480,98,-2316,-71
5,salam,7,4025,3349,3727,3541,3596,3988,907,-3072,345,-2667,-430
5,salam,8,4025,3357,3711,3529,3593,2860,781,-3445,223,-3081,-694
5,salam,9,4027,3356,3699,3531,3603,1530,710,-3713,99,-2842,-940
5,salam,10,4026,3352,3693,3518,3596,643,463,-3578,73,-2758,-1233
5,salam,11,4016,3321,3671,3499,3577,-715,-193,-2929,-133,-2553,-1474
5,salam,12,4021,3299,3659,3476,3604,-1605,-582,-2238,210,-2426,-1626
5,salam,13,4015,3292,3655,3470,3594,-2297,-1344,-1579,128,-2058,-1547
5,salam,14,4018,3283,3637,3453,3589,-2692,-1833,-924,73,-1692,-1380
5,salam,15,4019,3281,3623,3451,3596,-2761,-2343,-486,-131,-1229,-1115
5,salam,16,4024,3269,3647,3414,3595,-2666,-2741,-437,-288,-834,-859
5,salam,17,4012,3252,3629,3411,3606,-2827,-3005,-183,-100,-610,-546
5,salam,18,4009,3254,3635,3397,3592,-2667,-3185,-2,-134,-346,-279
5,salam,19,4011,3257,3588,3389,3603,-2720,-3163,-210,-14,-102,-65
6,apni,0,4013,3428,3731,3503,3561,4121,402,-188,-202,-110,29
6,apni,1,4013,3448,3736,3529,3574,4259,567,-763,73,-121,-82
6,apni,2,4072,3463,3781,3579,3563,4986,1040,-1375,1006,-1322,-770
6,apni,3,4095,3643,3947,3720,3597,4973,2180,-2014,353,-2440,-2121
6,apni,4,4095,3707,3981,3719,3643,3039,2625,-2591,-435,-2161,-2833
6,apni,5,4095,3769,3979,3749,3665,1739,3087,-2574,-1191,-1762,-2987
6,apni,6,4095,3785,4042,3736,3691,319,2443,-1630,-806,-1191,-3541
6,apni,7,4095,3787,3999,3705,3724,-932,2131,-1199,-825,-651,-2786
6,apni,8,4095,3789,4079,3683,3753,-1944,906,-1225,-168,-186,-1539
6,apni,9,4095,3793,4003,3639,3733,-1728,1322,-1554,10,-284,-41
6,apni,10,4095,3771,3975,3579,3735,-1426,2512,-1850,30,-112,616
6,apni,11,4095,3753,3995,3557,3727,-1012,2855,-1533,-710,-27,1159
6,apni,12,4095,3759,3989,3540,3744,-853,3427,-1126,270,-180,1054
6,apni,13,4095,3759,3979,3519,3747,-603,4345,-1550,182,201,731
6,apni,14,4095,3744,3973,3508,3744,-949,4083,-1733,8,-1,78
6,apni,15,4095,3759,3987,3527,3741,-980,3765,-1366,-150,-48,-74
6,apni,16,4095,3757,3983,3539,3738,-1000,3477,-1257,-57,-24,-59
6,apni,17,4095,3740,3975,3539,3735,-1006,3504,-1373,144,-79,-77
6,apni,18,4095,3751,3990,3591,3739,-990,3743,-1360,-189,-72,35
6,apni,19,4095,3751,3957,3527,3736,-985,3704,-1322,-93,8,7
7,apni,0,4095,3557,3857,3640,3640,4184,547,-591,-159,-14,31
7,apni,1,4095,3557,3847,3654,3645,4026,829,-974,-272,-27,43
7,apni,2,4095,3539,3851,3627,3636,4063,642,-591,313,-111,-167
7,apni,3,4095,3591,3893,3693,3625,5074,1552,-1837,616,-946,-734
7,apni,4,4095,3666,3996,3747,3676,4895,2370,-2570,-342,-1645,-1973
7,apni,5,4095,3731,3943,3769,3662,3628,2910,-2471,-284,-1865,-2901
7,apni,6,4095,3763,3978,3751,3661,2096,3408,-2239,-508,-1455,-3369
7,apni,7,4095,3769,3979,3711,3679,925,3103,-1699,-542,-1187,-3280
7,apni,8,4095,3786,3980,3699,3693,-923,2293,-1437,-314,-1370,-2865
7,apni,9,4095,3757,4007,3691,3721,-1958,1772,-1266,100,-651,-2087
7,apni,10,4095,3763,3967,3655,3693,-2355,776,-1283,45,-145,-430
7,apni,11,4095,3768,3983,3590,3711,-2261,878,-1355,-107,117,1016
7,apni,12,4095,3767,3967,3561,3709,-1524,1876,-1440,-374,268,2119
7,apni,13,4095,3773,3961,3542,3709,-600,3513,-1247,-550,504,2161
7,apni,14,4095,3768,3961,3527,3671,-337,4872,-1463,-361,368,1273
7,apni,15,4095,3768,3965,3509,3685,-654,4398,-1516,-218,105,447
7,apni,16,4095,3763,3967,3509,3683,-823,4011,-1334,51,-38,-48
7,apni,17,4095,3754,3939,3515,3689,-888,3632,-1430,102,-107,-146
7,apni,18,4095,3753,3967,3503,3688,-949,3551,-1367,27,-17,-78
7,apni,19,4095,3754,3957,3494,3675,-875,3595,-1435,-112,-26,-6
8,apni,0,4070,3475,3800,3575,3619,4184,74,-256,-281,-3,22
8,apni,1,4088,3481,3810,3593,3612,4047,553,-291,-177,-47,101
8,apni,2,4075,3481,3772,3601,3625,4699,614,-704,1101,-370,-235
8,apni,3,4093,3572,3875,3724,3691,5437,1090,-1029,876,-1126,-1659
8,apni,4,4095,3669,3947,3769,3667,4543,1731,-1811,392,-1857,-2413
8,apni,5,4095,3729,3973,3783,3699,3247,2906,-2489,-239,-1645,-2692
8,apni,6,4095,3759,3979,3758,3655,2040,3589,-2166,-769,-1211,-3283
8,apni,7,4095,3755,3959,3736,3643,674,2769,-1581,-464,-1164,-3710
8,apni,8,4095,3769,3973,3719,3675,-921,1923,-1471,397,-927,-3087
8,apni,9,4095,3755,3965,3689,3717,-1867,2026,-1492,330,-947,-2247
8,apni,10,4095,3767,3957,3639,3719,-2491,1094,-1451,128,-775,-1172
8,apni,11,4095,3739,3949,3575,3723,-2341,725,-1433,-886,-190,622
8,apni,12,4095,3751,3975,3525,3693,-1867,1738,-1448,-248,28,1485
8,apni,13,4095,3759,3957,3518,3705,-1235,2260,-1407,272,6,1944
8,apni,14,4095,3763,3961,3494,3689,-217,4625,-1223,-858,412,1958
8,apni,15,4095,3749,3943,3491,3692,-913,4600,-1766,247,194,485
8,apni,16,4095,3736,3950,3492,3693,-1126,4078,-1442,66,-52,17
8,apni,17,4095,3739,3975,3495,3688,-1004,3794,-1285,-8,-59,-57
8,apni,18,4095,3738,3947,3498,3689,-1060,3581,-1193,-50,-18,-101
8,apni,19,4095,3738,3967,3499,3689,-1045,3590,-1153,-115,2,-67
9,apni,0,4055,3485,3803,3516,3580,4150,295,-119,-112,-59,59
9,apni,1,4083,3493,3797,3567,3593,4087,277,-667,139,171,-44
9,apni,2,4085,3480,3800,3571,3605,4877,1073,-701,1333,-1627,-560
9,apni,3,4095,3639,3924,3690,3631,5101,1325,-1272,948,-1581,-2146
9,apni,4,4095,3695,3955,3685,3686,4072,2500,-2604,401,-1431,-2481
9,apni,5,4095,3725,3949,3693,3695,2938,3315,-2986,-345,-1548,-2879
9,apni,6,4095,3749,3967,3686,3656,1620,2955,-2483,-287,-1376,-3741
9,apni,7,4095,3763,3967,3655,3707,-117,2225,-1933,198,-1298,-3442
9,apni,8,4095,3765,3967,3663,3719,-1527,2039,-1579,450,-897,-2378
9,apni,9,4095,3744,3961,3655,3705,-2349,1043,-1549,87,-477,-1145
9,apni,10,4095,3748,3959,3621,3701,-2577,341,-1291,-61,-386,12
9,apni,11,4095,3742,3941,3590,3703,-1960,888,-1663,-569,32,1273
9,apni,12,4095,3736,3929,3549,3704,-1040,1997,-1590,-884,299,2058
9,apni,13,4095,3739,3963,3547,3681,112,4711,-1823,-516,88,1697
9,apni,14,4095,3744,3943,3527,3694,-669,4646,-1799,-43,10,378
9,apni,15,4095,3735,3927,3528,3691,-625,4137,-1703,-175,69,90
9,apni,16,4095,3729,3938,3513,3692,-465,3880,-1691,-218,35,17
9,apni,17,4095,3721,3891,3527,3701,-727,3362,-1585,-7,-58,-81
9,apni,18,4095,3717,3939,3525,3695,-639,3548,-1632,47,-46,-24
9,apni,19,4095,3731,3924,3529,3694,-670,3681,-1528,19,-31,-3
10,apni,0,4087,3500,3831,3615,3628,4120,397,-505,-287,-67,15
10,apni,1,4079,3502,3838,3576,3623,4168,607,-881,56,131,-6
10,apni,2,4068,3493,3839,3606,3621,4489,888,-1020,865,-865,-576
10,apni,3,4095,3608,3900,3711,3661,5227,1933,-2279,145,-1799,-1768
10,apni,4,4095,3699,3950,3724,3731,4162,2388,-2541,-404,-1686,-2495
10,apni,5,4095,3737,3958,3718,3709,2544,3105,-2342,-1160,-1292,-2635
10,apni,6,4095,3751,3943,3707,3730,876,2874,-1767,-1014,-1208,-3246
10,apni,7,4095,3759,3948,3711,3724,-449,3055,-1317,-33,-873,-3543
10,apni,8,4095,3750,3961,3681,3705,-1597,2309,-1244,-238,-822,-2574
10,apni,9,4095,3751,3963,3673,3711,-2278,1593,-1463,213,-566,-1787
10,apni,10,4095,3741,3965,3637,3719,-2623,703,-1494,414,-420,-616
10,apni,11,4095,3735,3931,3595,3704,-2138,992,-1166,-439,629,1621
10,apni,12,4095,3723,3950,3545,3689,-1359,2343,-1592,-368,285,2205
10,apni,13,4095,3735,3951,3513,3695,-81,4091,-1888,-595,475,2188
10,apni,14,4095,3739,3943,3493,3702,-635,4821,-1652,257,203,831
10,apni,15,4095,3725,3949,3496,3696,-1032,3760,-1915,-23,238,36
10,apni,16,4095,3735,3959,3475,3675,-1049,3641,-1537,-64,49,-100
10,apni,17,4095,3710,3959,3486,3687,-1087,3376,-1438,117,-39,-68
10,apni,18,4095,3727,3926,3501,3675,-1077,3610,-1524,14,6,62
10,apni,19,4095,3725,3929,3492,3677,-1148,3529,-1596,-9,-26,15
11,kemon,0,4023,3419,3753,3543,3544,4266,468,-6,-165,-105,10
11,kemon,1,4036,3426,3752,3565,3560,4172,400,-703,-67,175,3
11,kemon,2,4039,3419,3737,3546,3551,5386,1497,-1912,389,-746,-1083
11,kemon,3,4052,3421,3731,3543,3555,5463,2741,-332,-848,-581,-2686
11,kemon,4,4044,3409,3729,3533,3559,3691,2699,401,458,333,-3204
11,kemon,5,4051,3387,3723,3529,3567,2323,2683,187,250,565,-2599
11,kemon,6,4057,3387,3720,3526,3573,1160,3777,-554,-536,1515,-2380
11,kemon,7,4056,3382,3723,3520,3557,-117,3364,-396,5,1544,-2259
11,kemon,8,4053,3374,3729,3509,3545,-786,3569,-85,887,1627,-1809
11,kemon,9,4047,3356,3727,3535,3550,-1279,2492,-464,1153,1763,-1633
11,kemon,10,4051,3352,3691,3507,3544,-929,1546,-1134,1093,1240,-792
11,kemon,11,4040,3336,3692,3495,3516,-3,1459,-1315,-479,863,572
11,kemon,12,4039,3347,3701,3496,3539,1609,3159,-982,-1222,683,1562
11,kemon,13,4052,3327,3693,3500,3547,2637,4750,-898,-1182,68,1631
11,kemon,14,4032,3321,3675,3496,3544,2870,5445,-624,-1281,-740,1236
11,kemon,15,4046,3319,3675,3491,3549,1324,6935,-68,-902,-1043,303
11,kemon,16,4051,3326,3673,3488,3557,-994,6341,-14,237,-708,-1257
11,kemon,17,4059,3339,3679,3478,3542,-1380,3427,-139,959,479,-2336
11,kemon,18,4043,3359,3677,3477,3541,-1295,2037,-402,849,1260,-1932
11,kemon,19,4044,3365,3684,3479,3537,-779,2029,-1252,-315,1285,-715
12,kemon,0,4051,3410,3759,3540,3538,4210,563,202,15,7,-8
12,kemon,1,4055,3413,3752,3547,3542,4184,693,-163,-225,49,-37
12,kemon,2,4053,3406,3716,3545,3529,5018,1326,-567,945,-271,-679
12,kemon,3,4047,3405,3740,3539,3543,5289,2068,-574,-94,-791,-1871
12,kemon,4,4045,3404,3718,3537,3541,4469,2851,-600,-14,-948,-2702
12,kemon,5,4047,3385,3723,3541,3544,2545,2656,-153,7,-700,-2297
12,kemon,6,4061,3389,3723,3532,3543,1664,3192,-534,201,240,-2008
12,kemon,7,4058,3397,3719,3531,3539,547,4152,-793,-589,822,-2318
12,kemon,8,4060,3386,3710,3515,3544,-527,3961,-397,-598,1308,-2656
12,kemon,9,4059,3382,3705,3507,3541,-1015,3252,-200,986,1997,-2145
12,kemon,10,4051,3389,3695,3497,3529,-1084,2316,-878,319,1794,-1620
12,kemon,11,4056,3389,3695,3509,3528,-749,1602,-1562,96,1421,-621
12,kemon,12,4049,3374,3695,3487,3519,-90,2044,-1348,-917,831,699
12,kemon,13,4047,3381,3695,3484,3526,1080,3638,-835,-1352,366,1344
12,kemon,14,4045,3365,3718,3495,3516,1587,4616,-924,-1334,-211,1251
12,kemon,15,4040,3372,3691,3495,3528,1563,4917,-761,-815,-495,961
12,kemon,16,4040,3371,3693,3495,3541,595,5543,-262,-855,-1012,214
12,kemon,17,4046,3383,3675,3481,3541,-967,5644,-287,-37,-775,-517
12,kemon,18,4040,3373,3671,3495,3532,-1458,4236,-415,1033,-281,-1535
12,kemon,19,4042,3379,3688,3481,3527,-1558,2184,-305,1104,540,-1682
13,kemon,0,4023,3404,3755,3513,3484,4063,683,263,-206,80,24
13,kemon,1,4038,3416,3759,3527,3485,4401,739,-475,398,172,-142
13,kemon,2,4020,3405,3731,3515,3483,4808,963,-301,926,-245,-359
13,kemon,3,4028,3415,3747,3531,3503,5645,2070,-547,-138,-616,-1845
13,kemon,4,4060,3413,3736,3527,3520,4424,3358,-367,-201,-342,-2918
13,kemon,5,4066,3414,3740,3528,3580,2377,4098,50,-18,248,-2871
13,kemon,6,4066,3413,3737,3519,3577,1416,4342,252,193,367,-2950
13,kemon,7,4060,3413,3725,3517,3564,-61,3608,415,-61,1429,-2920
13,kemon,8,4063,3401,3736,3511,3562,-818,2702,-275,922,1995,-2053
13,kemon,9,4049,3403,3731,3511,3547,-922,1899,-924,482,1680,-1246
13,kemon,10,4067,3404,3723,3503,3554,-111,1272,-1309,78,1018,246
13,kemon,11,4051,3404,3721,3502,3543,1414,2670,-738,-720,506,1603
13,kemon,12,4047,3399,3719,3507,3561,2448,4525,-502,-304,16,1854
13,kemon,13,4053,3384,3729,3512,3559,2641,5309,-1039,-784,-424,1035
13,kemon,14,4065,3381,3721,3500,3559,1376,6486,-558,-512,-846,200
13,kemon,15,4045,3384,3707,3508,3551,-630,5919,-67,-317,-596,-1124
13,kemon,16,4039,3399,3719,3500,3555,-1439,3521,-299,609,382,-2063
13,kemon,17,4044,3403,3732,3494,3533,-1103,2210,-591,1104,972,-1707
13,kemon,18,4045,3403,3708,3499,3529,-747,1700,-1245,124,920,-670
13,kemon,19,4060,3405,3721,3501,3516,226,2569,-1137,-796,257,701
14,kemon,0,4040,3421,3767,3559,3495,4277,330,200,-108,-85,14
14,kemon,1,4059,3431,3748,3550,3475,4303,588,-91,-233,147,30
14,kemon,2,4045,3415,3752,3538,3487,4910,1288,-529,203,-86,-858
14,kemon,3,4051,3405,3737,3540,3497,5176,1366,107,-5,-727,-2162
14,kemon,4,4045,3418,3743,3529,3506,4349,2548,13,98,-260,-2228
14,kemon,5,4059,3406,3742,3544,3507,3121,3493,-124,318,-199,-2917
14,kemon,6,4073,3413,3743,3539,3502,1293,3475,-359,174,340,-2538
14,kemon,7,4061,3407,3725,3517,3501,610,3902,-12,-646,1114,-2400
14,kemon,8,4057,3400,3704,3499,3516,-177,4184,214,-249,1853,-2422
14,kemon,9,4054,3392,3699,3501,3554,-875,3407,-335,518,2096,-2006
14,kemon,10,4051,3397,3720,3493,3543,-1165,2143,-891,1126,1644,-1412
14,kemon,11,4051,3389,3703,3503,3495,-782,1582,-1198,810,993,-189
14,kemon,12,4045,3384,3679,3507,3503,-37,2170,-920,-627,529,804
14,kemon,13,4037,3371,3686,3513,3502,971,2846,-622,-858,103,1511
14,kemon,14,4043,3355,3675,3502,3503,1864,4689,-386,-699,-64,1652
14,kemon,15,4027,3357,3669,3513,3545,2208,5419,-351,-650,-481,836
14,kemon,16,4027,3353,3663,3513,3503,1168,6229,303,-731,-851,-49
14,kemon,17,4038,3343,3687,3492,3497,-445,5733,231,120,-495,-981
14,kemon,18,4031,3349,3678,3487,3484,-1221,3999,-437,1127,-133,-1617
14,kemon,19,4042,3350,3666,3477,3487,-1358,2673,-385,1404,286,-1825
15,kemon,0,4020,3369,3720,3541,3484,4232,637,282,-298,-120,21
15,kemon,1,4028,3385,3733,3544,3487,4082,720,-192,-29,205,-61
15,kemon,2,4025,3375,3731,3553,3492,4042,571,250,325,10,-172
15,kemon,3,4026,3359,3741,3549,3491,4721,871,-98,405,-293,-508
15,kemon,4,4011,3357,3743,3539,3487,4808,1679,-112,369,67,-1099
15,kemon,5,4011,3343,3725,3534,3503,4512,2629,-496,149,-125,-1618
15,kemon,6,4043,3347,3719,3518,3500,3919,3509,111,183,137,-2279
15,kemon,7,4049,3364,3685,3513,3500,2521,3258,92,505,562,-2037
15,kemon,8,4067,3375,3727,3512,3477,1797,4183,121,719,651,-2435
15,kemon,9,4053,3375,3711,3497,3501,497,4048,488,515,1343,-2604
15,kemon,10,4040,3370,3699,3498,3493,-91,3837,529,308,2089,-2536
15,kemon,11,4043,3368,3690,3483,3509,-506,2586,-422,1183,2116,-1559
15,kemon,12,4043,3366,3699,3492,3503,-154,2062,-973,586,1236,-423
15,kemon,13,4043,3368,3705,3482,3497,790,2352,-1009,-333,524,941
15,kemon,14,4039,3352,3693,3494,3515,1637,3380,-432,-712,-514,1617
15,kemon,15,4031,3347,3692,3481,3501,2306,4842,-151,-827,-495,1465
15,kemon,16,4021,3343,3684,3495,3511,2036,5620,-237,-969,-843,511
15,kemon,17,4037,3339,3690,3501,3513,676,5894,26,-365,-981,-390
15,kemon,18,4037,3347,3668,3496,3533,-845,5166,-297,215,-452,-1291
15,kemon,19,4051,3356,3657,3503,3555,-1468,3454,-187,1717,302,-1672
16,achen,0,4013,3435,3754,3565,3515,4148,465,-91,-462,-34,12
16,achen,1,4025,3428,3753,3567,3518,4268,1053,-940,378,373,-57
16,achen,2,4016,3418,3774,3572,3512,4954,529,-2381,-995,-1735,-924
16,achen,3,4029,3416,3737,3565,3564,4717,2207,-1372,-3434,-1945,-2090
16,achen,4,4025,3381,3726,3592,3615,3211,3338,305,-3787,-1184,-2633
16,achen,5,4008,3367,3754,3567,3608,2018,3006,1911,-3417,310,-2275
16,achen,6,3997,3353,3725,3551,3615,1658,2048,3648,-2926,2356,-1266
16,achen,7,4009,3359,3691,3546,3608,1959,2266,3143,-1785,3006,1100
16,achen,8,3987,3315,3679,3527,3603,1209,4947,403,-720,1277,132
16,achen,9,3981,3307,3655,3496,3604,-197,2663,2679,-187,-547,-1528
16,achen,10,3979,3315,3655,3496,3615,-583,45,5758,-321,-18,-177
16,achen,11,3977,3302,3653,3497,3603,-53,2841,2809,117,1040,1349
16,achen,12,3988,3305,3691,3499,3602,-463,3512,1750,-434,-882,-962
16,achen,13,3997,3321,3647,3499,3607,-463,133,5828,156,-805,-872
16,achen,14,3997,3319,3656,3498,3593,-74,1906,3788,174,591,1015
16,achen,15,3989,3322,3667,3512,3593,-191,3108,3075,-482,-107,-142
16,achen,16,3983,3321,3661,3512,3588,-207,1956,4275,13,-100,-15
16,achen,17,3989,3323,3653,3507,3582,-263,1839,3829,41,75,-53
16,achen,18,3995,3307,3654,3502,3573,-266,2013,3815,-169,58,-54
16,achen,19,3990,3309,3666,3500,3575,-277,1977,3855,-162,52,-11
17,achen,0,4015,3383,3737,3567,3607,4154,182,-170,-310,42,40
17,achen,1,4015,3401,3736,3575,3625,4176,386,-971,218,155,-39
17,achen,2,4019,3399,3741,3565,3703,4799,432,-2150,-39,-1467,-910
17,achen,3,4030,3381,3736,3563,3678,4965,2100,-2034,-3907,-2196,-2080
17,achen,4,4015,3325,3704,3561,3677,3172,3217,378,-6013,-960,-3111
17,achen,5,3987,3300,3705,3527,3655,1969,2753,2337,-3744,330,-2721
17,achen,6,3995,3311,3676,3514,3655,1536,2265,3090,-2831,1730,-1182
17,achen,7,4004,3359,3677,3500,3676,1588,800,4187,-1625,2080,771
17,achen,8,4006,3357,3660,3503,3683,1132,2067,2728,-569,2032,2167
17,achen,9,3996,3340,3654,3517,3719,-36,5299,1982,-371,704,444
17,achen,10,3977,3339,3652,3487,3659,-248,2438,2978,275,-937,-1520
17,achen,11,3978,3326,3686,3497,3659,112,-1033,5710,748,-474,-964
17,achen,12,3975,3321,3646,3483,3678,403,699,3802,98,1128,1740
17,achen,13,3980,3317,3670,3498,3675,274,5363,1835,-119,353,784
17,achen,14,3973,3312,3625,3483,3655,-126,2771,3454,-657,-1169,-1385
17,achen,15,4041,3413,3613,3496,3631,-182,-920,5917,56,185,-77
17,achen,16,4011,3384,3611,3491,3656,-77,4049,2680,2,642,768
17,achen,17,4010,3359,3629,3491,3636,-239,2087,3326,-474,-580,-977
17,achen,18,3983,3369,3601,3499,3645,-225,144,5174,347,385,786
17,achen,19,3981,3352,3601,3491,3639,-10,3821,2363,-293,133,24
18,achen,0,3976,3348,3705,3480,3601,4161,495,-208,-306,-11,22
18,achen,1,3979,3351,3707,3517,3578,4183,517,-496,24,44,-5
