sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4,kemon,9,4089,3364,3689,3444,3704,-3696,-2187,247,1197,2353,-298
4,kemon,10,4089,3348,3705,3404,3735,-2418,-1767,403,770,2000,2933
4,kemon,11,4060,3287,3729,3387,3795,2556,979,368,1309,2778,3031
4,kemon,12,4046,3239,3660,3387,3763,5036,2311,-1966,-1083,422,3019
4,kemon,13,4037,3232,3667,3413,3703,5004,4415,-128,-2195,-1739,2630
4,kemon,14,4039,3237,3659,3429,3709,2892,9278,1446,-3036,-2310,382
4,kemon,15,4095,3247,3636,3421,3752,-251,7122,2271,-392,-655,-3298
4,kemon,16,4095,3271,3615,3401,3729,-1471,2920,1592,1363,630,-4414
4,kemon,17,4049,3278,3657,3381,3705,-2778,-58,718,628,1107,-2446
4,kemon,18,4053,3259,3631,3371,3752,-1707,1608,-1373,-1287,2253,392
4,kemon,19,4030,3229,3612,3347,3757,-1016,1868,-1255,713,971,862
6,achen,0,4083,3555,3892,3662,3771,3848,1249,-518,222,435,-7
6,achen,1,4091,3579,3929,3661,3727,4040,302,-1141,-472,327,-162
6,achen,2,4075,3554,3925,3659,3831,4371,1490,-1679,-1295,-1532,204
6,achen,3,4092,3567,3878,3651,3743,5174,2406,-2360,-2062,-926,-1014
6,achen,4,4095,3676,3919,3517,3736,4605,5342,-739,-3683,-1592,-3114
6,achen,5,4095,3705,3868,3325,3707,3395,4068,1613,-2590,1249,-5188
6,achen,6,4095,3673,3849,3310,3710,909,1865,1516,-3109,1806,-3921
6,achen,7,4069,3657,3813,3304,3703,-685,2329,-158,-2433,1686,-1942
6,achen,8,4095,3629,3812,3312,3695,-1366,1741,1813,-1499,-1125,-1032
6,achen,9,4095,3596,3751,3391,3708,-482,-60,7971,-798,853,485
6,achen,10,4095,3541,3703,3337,3675,-2269,7298,-1801,-284,1475,190
6,achen,11,4095,3539,4095,3499,3736,-1275,-1085,6062,819,-4090,-2464
6,achen,12,4095,3537,3815,3484,3695,-572,1584,3748,761,2190,3357
6,achen,13,4095,3537,3763,3398,3729,-2378,4887,-1105,164,-1909,-2687
6,achen,14,4095,3550,3755,3551,3691,-1220,-1021,6961,66,329,837
6,achen,15,4095,3579,3855,3443,3731,-1160,4699,1710,-958,1740,1995
6,achen,16,4089,3565,3785,3443,3695,-1749,2288,3583,-720,-884,-1144
6,achen,17,4088,3548,3741,3423,3675,-1807,1377,3621,394,155,284
6,achen,18,4087,3544,3754,3406,3679,-1858,2344,3012,-88,-2,58
6,achen,19,4091,3545,3752,3403,3671,-1746,2307,3276,-91,-14,-14
7,ami,0,4015,3464,3869,3639,3733,3971,1316,-132,52,600,-47
7,ami,1,4015,3455,3870,3640,3734,4060,1207,-152,-132,-17,15
7,ami,2,4013,3453,3837,3639,3766,4082,1033,-275,-307,64,-14
7,ami,3,4021,3477,3827,3631,3722,4762,298,-35,165,-826,-343
7,ami,4,4043,3481,3831,3629,3718,5061,1055,-233,-2093,-843,-761
7,ami,5,4044,3485,3829,3631,3723,4632,2078,-740,-2617,-1678,-1603
7,ami,6,4095,3593,3911,3657,3743,2535,1450,366,-3534,-2379,-1585
7,ami,7,4095,3657,3929,3673,3785,2598,3550,905,-3640,-2405,-2562
7,ami,8,4095,3643,3939,3627,3782,-1256,5656,-461,-595,-5754,-1852
7,ami,9,4095,3651,3939,3563,3789,220,5954,3271,-1072,-755,-2542
7,ami,10,4095,3709,3959,3513,3828,1071,4645,5969,-2966,3977,-1306
7,ami,11,4095,3783,4005,3497,3813,3674,2354,4370,-2109,6271,-217
7,ami,12,4095,3797,4031,3579,3795,2786,2583,1321,-480,7169,145
7,ami,13,4095,3807,3991,3550,3819,2296,2949,-502,103,5410,353
7,ami,14,4095,3803,3993,3525,3812,1094,2781,-2276,-750,3740,-37
7,ami,15,4095,3806,3993,3507,3781,-605,5048,-2004,-819,294,141
7,ami,16,4095,3811,3981,3485,3748,-993,4726,-406,-527,-249,31
7,ami,17,4095,3804,3978,3487,3741,-1104,3980,-415,-52,-95,1
7,ami,18,4095,3803,3975,3541,3743,-1184,3869,-428,-198,54,-182
7,ami,19,4095,3800,3973,3539,3743,-1163,3852,-308,-107,47,-37
9,valo,0,4051,3425,3823,3544,3709,3983,-122,-243,-49,59,152
9,valo,1,4062,3452,3827,3555,3743,4254,-92,-55,-322,-241,155
9,valo,2,4074,3441,3820,3547,3724,4133,-468,-940,-765,312,-61
9,valo,3,4057,3447,3827,3555,3733,3954,334,601,-1389,388,-296
9,valo,4,4052,3439,3820,3547,3725,3930,235,-37,-368,235,4
9,valo,5,4059,3433,3818,3541,3721,4296,245,-549,-277,499,150
9,valo,6,4095,3447,3816,3539,3711,4233,37,-288,-253,417,35
9,valo,7,4095,3471,3813,3529,3719,4286,-516,-833,-821,56,-446
9,valo,8,4053,3471,3810,3531,3706,5250,-309,-2100,-3815,-877,-640
9,valo,9,4054,3480,3827,3562,3703,4998,3494,-358,-3979,-2004,-1486
9,valo,10,4045,3452,3827,3574,3707,3721,5738,4442,-107,-1088,-2800
9,valo,11,4029,3417,3817,3564,3693,5541,4094,4812,908,2785,-4531
9,valo,12,4031,3420,3823,3551,3708,6201,1152,2000,332,4889,-4682
9,valo,13,4040,3431,3810,3525,3695,3556,1242,-2362,58,4220,-1707
9,valo,14,4045,3403,3806,3491,3683,1628,3753,-2597,632,1633,-355
9,valo,15,4030,3375,3786,3475,3691,2248,5835,-981,-317,563,-1019
9,valo,16,4023,3340,3768,3444,3677,1674,3309,-469,-220,-481,-1273
9,valo,17,4079,3319,3767,3418,3663,-1715,1325,443,1928,-1517,380
9,valo,18,4095,3357,3733,3389,3653,-3195,144,-17,-353,-1286,3298
9,valo,19,4059,3315,3673,3375,3667,-1876,3468,153,-887,-843,3712
10,achi,0,4008,3301,3733,3427,3677,4072,1032,300,186,750,-128
10,achi,1,4021,3333,3763,3470,3705,4198,665,402,-236,113,-83
10,achi,2,4020,3333,3759,3487,3687,4307,1077,116,-617,-1043,128
10,achi,3,4059,3469,3845,3556,3677,4503,1244,-94,-510,-944,-701
10,achi,4,4067,3543,3883,3644,3693,4647,2517,-106,248,-820,-816
10,achi,5,4095,3609,4095,3679,3701,5047,3635,-729,257,-849,-2175
10,achi,6,4095,3675,4095,3731,3668,3688,4209,-288,-473,-82,-3495
10,achi,7,4095,3739,4095,3791,3694,1930,3593,704,-685,1207,-4053
10,achi,8,4095,3768,4095,3794,3717,721,2969,345,-166,1453,-3415
10,achi,9,4095,3775,4095,3788,3695,-1125,3059,-568,-226,1365,-2556
10,achi,10,4095,3817,4075,3801,3689,-3536,1816,-1208,-377,802,-1490
10,achi,11,4095,3835,4079,3831,3524,-2963,-364,-2341,1150,-1818,1355
10,achi,12,4095,3839,4038,3837,3415,1449,1942,1061,513,-2874,3312
10,achi,13,4095,3823,4029,3833,3374,2393,6600,1942,1493,-1806,455
10,achi,14,4095,3819,4023,3817,3375,-231,4495,-210,-133,422,-189
10,achi,15,4095,3813,4024,3816,3379,-374,4002,553,-56,-54,-138
10,achi,16,4095,3821,4019,3813,3389,-370,3815,253,42,15,-134
10,achi,17,4095,3815,4021,3813,3399,-586,3865,114,6,32,-30
10,achi,18,4095,3816,4015,3805,3413,-501,4033,109,-168,-68,-7
10,achi,19,4095,3815,4009,3811,3443,-417,4106,156,-14,-20,46
12,apnar,0,4060,3477,3867,3634,3711,4289,959,193,722,1638,-257
12,apnar,1,4067,3502,3883,3647,3835,4171,-192,-1224,-106,-77,-88
12,apnar,2,4090,3495,3869,3635,3772,4853,1353,-1145,-1169,-1436,-113
12,apnar,3,4091,3615,3893,3621,3805,7819,4401,-3153,-4394,-3326,-3408
12,apnar,4,4095,3693,3987,3446,3766,1841,8282,-2123,-2662,-4528,-5923
12,apnar,5,4095,3721,3965,3341,3720,3145,2133,565,-158,-2547,-7957
12,apnar,6,4095,3767,3995,3299,3784,-1324,-2794,3575,365,-2807,-4673
12,apnar,7,4095,3759,3973,3262,3735,-4147,-2650,3703,2123,1952,22
12,apnar,8,4095,3743,3964,3252,3817,2717,-1404,-5374,2692,4662,1839
12,apnar,9,4095,3740,3960,3225,3659,-1018,1836,-6110,-204,783,1035
12,apnar,10,4095,3727,3958,3221,3695,-3040,87,-2476,370,-284,-375
12,apnar,11,4095,3721,3952,3223,3677,-3133,610,-2166,392,107,-324
12,apnar,12,4095,3711,3944,3225,3687,-3077,462,-2193,-47,6,36
12,apnar,13,4095,3709,3939,3220,3685,-2701,489,-2543,-128,176,7
12,apnar,14,4095,3709,3947,3224,3701,-2980,481,-2295,15,28,-9
12,apnar,15,4095,3709,3943,3225,3673,-3011,403,-2442,78,97,24
12,apnar,16,4095,3709,3932,3199,3671,-2868,520,-2646,-1,46,19
12,apnar,17,4095,3706,3933,3221,3672,-3007,430,-2536,-27,74,-19
12,apnar,18,4095,3705,3934,3224,3669,-2802,475,-2655,-23,53,31
12,apnar,19,4095,3704,3939,3221,3671,-2927,334,-2595,44,-26,-20
14,naam,0,4089,3597,3892,3625,3795,4271,606,-101,-74,299,546
14,naam,1,4093,3612,3918,3619,3800,4634,59,-611,-335,886,375
14,naam,2,4087,3611,3867,3606,3833,4168,-55,-790,-753,-207,-241
14,naam,3,4089,3603,3867,3608,3767,3958,602,1454,-1567,104,-447
14,naam,4,4079,3551,3865,3591,3781,4088,71,-509,-2520,-218,-779
14,naam,5,4071,3525,3880,3601,3752,4156,1469,562,-1603,-2,155
14,naam,6,4064,3509,3833,3588,3765,4158,866,888,361,-158,531
14,naam,7,4084,3509,3829,3579,3748,4457,648,436,-644,99,-199
14,naam,8,4061,3518,3832,3588,3736,4501,504,-718,-438,-314,-261
14,naam,9,4095,3557,3861,3609,3771,5498,2039,-2128,-703,-2016,-883
14,naam,10,4095,3612,3887,3641,3719,5178,4380,-1566,-2181,-3260,-1825
14,naam,11,4095,3647,3899,3668,3684,4527,5606,2614,-1039,-2921,-2996
14,naam,12,4095,3639,3864,3623,3674,6076,5074,1868,29,1615,-4620
14,naam,13,4095,3670,3827,3497,3705,6865,2294,473,-357,3252,-4605
14,naam,14,4095,3717,3781,3339,3752,7844,3341,-948,-382,5970,-4896
14,naam,15,4095,3753,3743,3291,3699,6440,2595,-2499,-869,7026,-4559
14,naam,16,4095,3783,3727,3347,3759,3771,3,-5731,-51,5401,-2035
14,naam,17,4095,3775,3708,3347,3719,1715,2501,-5110,494,-362,-156
14,naam,18,4095,3769,3677,3356,3671,2764,3253,-2053,-40,-772,-118
14,naam,19,4095,3769,3668,3371,3667,2353,3776,-1472,-584,-1717,397
16,kii,0,4051,3479,3800,3564,3729,4008,685,-304,73,36,129
16,kii,1,4055,3496,3798,3609,3795,4048,5,-731,-205,218,-32
16,kii,2,4051,3475,3800,3567,3849,4184,630,-313,-960,497,-104
16,kii,3,4051,3452,3813,3573,3823,4228,804,-70,-130,103,29
16,kii,4,4038,3439,3815,3564,3709,4179,452,-31,-244,123,22
16,kii,5,4044,3436,3804,3561,3708,4157,1009,-53,-363,188,37
16,kii,6,4043,3435,3791,3556,3711,4153,911,118,30,93,9
16,kii,7,4045,3436,3768,3557,3704,4232,910,-109,675,-74,-94
16,kii,8,4043,3431,3776,3559,3711,4631,1096,-993,1620,-867,-185
16,kii,9,4045,3431,3775,3559,3705,4319,888,-1099,-183,-941,-855
16,kii,10,4047,3419,3805,3555,3698,3664,1109,-668,669,-1596,-737
16,kii,11,4049,3380,3828,3549,3689,2799,868,817,3375,142,922
16,kii,12,4088,3389,3773,3541,3867,6187,-1131,-4306,2978,3016,-831
16,kii,13,4095,3551,3795,3567,3772,7447,2258,-2280,-1504,281,-5048
16,kii,14,4095,3610,3829,3613,3833,3665,2504,99,128,-18,-4737
16,kii,15,4095,3647,3892,3647,3757,1184,2221,472,-1375,-689,-5247
16,kii,16,4095,3641,3797,3594,3743,-237,3280,37,-2109,47,-4485
16,kii,17,4095,3653,3786,3411,3773,-1411,2191,-906,-1382,-618,-3313
16,kii,18,4095,3653,3749,3340,3645,-1369,934,91,31,-2603,-2053
16,kii,19,4095,3641,3727,3347,3700,-1063,1327,2874,-197,-3635,-446
18,dhonnobad,0,4095,3608,3945,3726,3782,4136,444,-164,-25,477,-20
18,dhonnobad,1,4095,3636,3967,3720,3763,4067,249,-711,-687,57,-130
18,dhonnobad,2,4095,3619,3948,3709,3783,3962,517,-641,-165,107,-123
18,dhonnobad,3,4093,3612,3945,3707,3747,4275,626,-281,-69,-351,-61
18,dhonnobad,4,4092,3599,3986,3704,3738,3991,444,-650,-342,176,-85
18,dhonnobad,5,4088,3595,3917,3699,3740,4400,818,-522,-414,-33,-4
18,dhonnobad,6,4091,3587,3909,3701,3749,5072,1238,-1752,-740,-855,-1122
18,dhonnobad,7,4085,3589,3903,3716,3710,5327,4388,-4106,-613,-4542,-2837
18,dhonnobad,8,4076,3549,3909,3720,3707,1931,5892,-3151,-768,-4039,-4635
18,dhonnobad,9,4073,3529,3911,3701,3693,-31,1755,633,1971,-3448,-5397
18,dhonnobad,10,4057,3484,3887,3620,3682,-1212,364,191,3113,-2206,-2101
18,dhonnobad,11,4094,3435,3813,3532,3662,-1097,-779,-1719,535,214,178
18,dhonnobad,12,4045,3404,3782,3513,3625,-1931,-123,-2294,256,888,366
18,dhonnobad,13,4049,3431,3775,3503,3609,-2397,194,-2624,96,451,261
18,dhonnobad,14,4053,3404,3759,3499,3603,-1870,481,-3717,461,280,103
18,dhonnobad,15,4095,3604,3964,3721,3643,-2111,407,-3417,-134,-1107,113
18,dhonnobad,16,4095,3753,4029,3870,3805,-3741,418,-1638,115,-754,-424
18,dhonnobad,17,4095,3764,4063,3823,3733,-3371,-88,-2133,502,1750,184
18,dhonnobad,18,4095,3642,4076,3819,3709,-3062,342,-2212,-740,-1253,111
18,dhonnobad,19,4095,3737,4013,3836,3788,-2823,228,-1926,27,1094,292
