sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2,salam,10,3931,3196,3555,3369,3676,-1467,-169,-2001,463,-2754,-2233
2,salam,11,3927,3191,3593,3357,3679,-2035,-1307,-1113,457,-2111,-2267
2,salam,12,3924,3187,3535,3353,3675,-2229,-2132,-795,411,-1371,-1859
2,salam,13,3917,3181,3525,3348,3675,-2110,-2998,-407,184,-909,-1437
2,salam,14,3921,3164,3515,3315,3663,-2169,-3300,13,7,-496,-1056
2,salam,15,3912,3159,3516,3303,3666,-1973,-3810,-61,-106,-259,-551
2,salam,16,3911,3155,3525,3291,3666,-1965,-3543,183,60,-132,-292
2,salam,17,3903,3148,3511,3282,3665,-1957,-3443,-243,-384,-39,-175
2,salam,18,3911,3147,3511,3276,3660,-1875,-3496,-360,-251,-37,82
2,salam,19,3896,3144,3497,3264,3666,-1927,-3548,-154,9,-1,62
3,salam,0,3993,3293,3629,3444,3589,4193,62,-154,-97,39,2
3,salam,1,3989,3291,3631,3449,3609,4177,172,-282,73,116,-39
3,salam,2,4028,3289,3641,3436,3581,4078,-267,-64,-150,9,-44
3,salam,3,3981,3302,3624,3435,3595,4482,-35,-951,-1097,106,97
3,salam,4,3991,3295,3615,3433,3576,4519,-143,-1827,-530,-1098,309
3,salam,5,3981,3284,3605,3432,3592,5320,1013,-2575,167,-2412,-260
3,salam,6,3963,3253,3603,3419,3613,4679,416,-3010,260,-3352,-862
3,salam,7,3959,3239,3571,3413,3613,3320,871,-3640,16,-3387,-976
3,salam,8,3955,3236,3563,3405,3613,2063,1067,-3914,-92,-3260,-1236
3,salam,9,3954,3231,3563,3401,3607,461,1018,-3412,-139,-3052,-1528
3,salam,10,3944,3229,3557,3385,3629,-1032,536,-2088,195,-2794,-2112
3,salam,11,3933,3189,3547,3337,3615,-1930,-508,-1684,571,-2113,-2199
3,salam,12,3927,3151,3514,3305,3614,-2381,-1333,-1191,222,-1877,-1928
3,salam,13,3927,3144,3507,3295,3619,-2257,-1815,-693,-76,-1548,-1736
3,salam,14,3911,3145,3499,3293,3624,-2305,-2519,-675,-333,-1224,-1373
3,salam,15,3901,3136,3502,3284,3625,-2632,-3426,81,-231,-770,-752
3,salam,16,3899,3133,3487,3281,3609,-2150,-3434,95,-96,-365,-468
3,salam,17,3899,3133,3487,3271,3620,-2225,-3174,0,18,-137,-147
3,salam,18,3899,3132,3494,3279,3629,-2260,-3171,-106,-64,-89,-47
3,salam,19,3896,3132,3491,3262,3611,-2360,-3276,-30,-92,-89,123
4,salam,0,3992,3239,3611,3400,3591,4192,133,-160,-197,-9,9
4,salam,1,3987,3244,3619,3391,3597,4127,-27,-245,-79,84,-33
4,salam,2,4000,3271,3601,3391,3604,4168,-151,-379,-186,-231,-20
4,salam,3,4015,3282,3605,3397,3603,4270,207,-1004,-257,35,67
4,salam,4,3981,3255,3621,3387,3593,4671,514,-1644,-95,-1223,259
4,salam,5,3982,3240,3615,3385,3606,5181,663,-2971,230,-2422,-68
4,salam,6,3967,3229,3603,3372,3612,5425,1023,-3331,-531,-3500,-994
4,salam,7,3964,3228,3593,3360,3623,3876,1124,-3450,150,-3920,-1431
4,salam,8,3957,3213,3567,3353,3615,2017,1546,-3325,117,-3660,-1946
4,salam,9,3951,3199,3539,3342,3621,117,1095,-2484,411,-3224,-2453
4,salam,10,3947,3173,3545,3311,3615,-1274,80,-1994,645,-2707,-2479
4,salam,11,3939,3162,3515,3303,3614,-1937,-927,-1338,454,-2354,-2394
4,salam,12,3945,3159,3497,3287,3614,-2140,-1861,-953,214,-1714,-2037
4,salam,13,3917,3150,3487,3281,3619,-1850,-3100,-445,89,-1241,-1532
4,salam,14,3927,3144,3483,3272,3623,-1800,-3437,-144,32,-853,-965
4,salam,15,3915,3145,3479,3259,3625,-1903,-3819,364,121,-380,-409
4,salam,16,3913,3143,3475,3253,3628,-2054,-3332,129,20,-46,-6
4,salam,17,3910,3145,3476,3253,3623,-2223,-3217,-79,-82,-122,48
4,salam,18,3909,3143,3477,3247,3619,-2230,-3299,-48,-164,-91,7
4,salam,19,3916,3141,3478,3246,3623,-2283,-3249,-39,-224,-92,63
5,salam,0,3973,3197,3595,3353,3563,4188,240,15,-271,-215,24
5,salam,1,3991,3206,3568,3363,3561,4203,444,-253,16,288,10
5,salam,2,3986,3226,3577,3353,3568,4103,-364,281,-244,-4,-26
5,salam,3,3980,3229,3543,3355,3575,4323,452,-226,-1315,145,-2
5,salam,4,3976,3227,3551,3358,3565,4553,365,-1011,227,-566,9
5,salam,5,3962,3229,3557,3357,3561,4966,1178,-1803,324,-1285,-277
5,salam,6,3981,3223,3557,3355,3560,5351,1081,-2387,1789,-3066,-560
5,salam,7,3963,3211,3561,3351,3574,4413,1324,-3141,479,-3521,-936
5,salam,8,3959,3210,3546,3341,3572,2863,847,-3519,583,-3665,-1317
5,salam,9,3951,3210,3531,3339,3571,1282,836,-3265,239,-3435,-1400
5,salam,10,3951,3207,3527,3336,3567,-356,343,-2718,181,-3064,-1637
5,salam,11,3944,3213,3525,3332,3567,-1423,-326,-2234,182,-2400,-1592
5,salam,12,3944,3210,3525,3321,3567,-2096,-879,-1627,259,-1921,-1546
5,salam,13,3941,3195,3527,3307,3573,-2456,-1596,-1177,291,-1537,-1585
5,salam,14,3939,3183,3539,3293,3579,-2560,-2210,-860,61,-1168,-1357
5,salam,15,3933,3177,3497,3283,3575,-2525,-2629,-483,133,-899,-1291
5,salam,16,3924,3170,3500,3275,3579,-2406,-3094,-55,31,-613,-956
5,salam,17,3916,3163,3484,3273,3589,-2328,-3316,112,-166,-297,-505
5,salam,18,3911,3160,3484,3261,3592,-2331,-3442,87,23,-167,-230
5,salam,19,3919,3159,3485,3259,3594,-2276,-3205,-45,16,-91,-21
6,apni,0,4003,3347,3665,3495,3567,4075,412,-220,-232,-154,5
6,apni,1,4005,3346,3687,3497,3559,4175,668,-413,202,175,-52
6,apni,2,4003,3355,3672,3496,3561,4810,1090,-1783,1306,-1136,-414
6,apni,3,4095,3607,3903,3695,3563,5524,800,-3258,-396,-4092,-1304
6,apni,4,4095,3702,4095,3753,3627,4103,3432,-3500,-1246,-3045,-2929
6,apni,5,4095,3743,4095,3749,3703,2061,3916,-2690,-1268,-1962,-3689
6,apni,6,4095,3752,4095,3753,3738,402,2728,-1620,-896,-1506,-3954
6,apni,7,4095,3758,4095,3737,3743,-1378,1178,-571,-1394,-975,-2815
6,apni,8,4095,3751,4095,3708,3751,-2475,940,-702,-422,251,-1026
6,apni,9,4095,3743,4095,3623,3756,-2514,-65,-791,-155,465,451
6,apni,10,4095,3750,4095,3475,3751,-1688,1328,-1321,-880,558,2846
6,apni,11,4095,3742,4095,3418,3743,-299,5384,-2061,115,-313,1703
6,apni,12,4095,3748,4090,3399,3743,-1181,4214,-1743,-86,-171,332
6,apni,13,4095,3740,4085,3386,3727,-1462,3716,-1266,-104,-282,66
6,apni,14,4095,3739,4073,3373,3726,-1535,3675,-1026,-91,-340,3
6,apni,15,4095,3741,4043,3372,3734,-1473,3776,-1088,211,-106,3
6,apni,16,4095,3743,4052,3367,3732,-1505,3547,-1162,52,-14,-6
6,apni,17,4095,3739,4041,3365,3721,-1512,3566,-1070,166,-64,-129
6,apni,18,4095,3729,4044,3367,3731,-1333,3753,-1194,241,1,-88
6,apni,19,4095,3735,4043,3365,3733,-1294,3871,-1164,-203,115,-9
7,apni,0,4052,3388,3699,3483,3658,4005,423,-525,-334,-70,9
7,apni,1,4052,3387,3717,3478,3640,4121,445,-777,-126,123,-19
7,apni,2,4052,3425,3737,3486,3647,4454,296,-966,707,-132,-133
7,apni,3,4084,3525,3885,3642,3707,4640,834,-1677,-82,-1222,-850
7,apni,4,4095,3661,4009,3735,3658,4562,1610,-2880,144,-2569,-1296
7,apni,5,4095,3721,4095,3767,3675,3092,2444,-3060,-520,-2583,-2299
7,apni,6,4095,3739,4071,3757,3719,1357,3294,-2723,-1300,-1835,-2768
7,apni,7,4095,3741,4067,3747,3710,30,3254,-2025,-1159,-1458,-3087
7,apni,8,4095,3739,4079,3725,3753,-1119,2172,-1499,-939,-1312,-2843
7,apni,9,4095,3743,4062,3729,3740,-2207,1865,-985,-673,-753,-2273
7,apni,10,4095,3743,4067,3691,3721,-2720,826,-1252,-492,-507,-1244
7,apni,11,4095,3736,4056,3517,3734,-2600,814,-1411,-259,-249,-150
7,apni,12,4095,3735,4059,3407,3731,-2134,637,-1157,-634,208,1745
7,apni,13,4095,3727,4027,3368,3724,-1396,2751,-1361,-880,214,2614
7,apni,14,4095,3732,4012,3356,3720,-878,5084,-1372,-90,-110,1323
7,apni,15,4095,3729,4019,3341,3723,-1296,4493,-1291,-185,-81,203
7,apni,16,4095,3732,4024,3339,3724,-1648,3563,-1375,-170,23,61
7,apni,17,4095,3724,4029,3337,3721,-1424,3928,-1161,-87,-125,28
7,apni,18,4095,3725,4012,3324,3719,-1423,3491,-1087,55,-52,-13
7,apni,19,4095,3724,4015,3323,3740,-1455,3628,-1143,71,-89,27
8,apni,0,4013,3351,3675,3431,3564,4101,-133,-397,-84,18,-2
8,apni,1,4012,3355,3668,3437,3550,4179,78,-495,-32,10,-13
8,apni,2,4041,3391,3663,3439,3559,4543,-142,-976,301,-504,-300
8,apni,3,4047,3535,3854,3613,3602,5196,845,-2084,545,-1550,-1337
8,apni,4,4095,3641,3973,3721,3631,4830,2105,-2758,-765,-2339,-2546
8,apni,5,4095,3707,4061,3755,3685,3053,2826,-2468,-515,-2163,-3301
8,apni,6,4095,3719,4071,3751,3657,1629,3720,-2024,-760,-1535,-3387
8,apni,7,4095,3727,4041,3736,3677,353,3419,-2028,-1025,-1376,-3407
8,apni,8,4095,3736,4095,3710,3708,-1189,1938,-1531,-757,-1034,-3176
8,apni,9,4095,3739,4077,3705,3739,-2552,1758,-1503,-135,-557,-2239
8,apni,10,4095,3741,4049,3641,3736,-2608,690,-692,-542,-351,-703
8,apni,11,4095,3731,4027,3483,3731,-2727,-505,-397,156,140,749
8,apni,12,4095,3725,4007,3389,3735,-2308,506,-478,-347,492,2559
8,apni,13,4095,3719,4006,3353,3724,-186,4516,-1212,-852,987,3270
8,apni,14,4095,3717,4027,3311,3711,-765,5369,-1520,-309,425,1052
8,apni,15,4095,3721,4030,3309,3704,-1314,3997,-1518,-120,201,-135
8,apni,16,4095,3717,4021,3301,3707,-1052,3683,-1290,-235,29,-113
8,apni,17,4095,3716,4007,3295,3707,-1220,3494,-1177,-140,102,-208
8,apni,18,4095,3708,4004,3295,3704,-1182,3355,-1105,-135,32,-100
8,apni,19,4095,3707,4005,3303,3720,-1235,3458,-1150,-200,16,-4
9,apni,0,4039,3299,3657,3471,3619,4126,475,-396,-305,-106,8
9,apni,1,4019,3307,3657,3476,3624,4143,600,-438,104,150,-9
9,apni,2,4031,3411,3711,3509,3621,4910,1786,-1945,662,-1045,-1030
9,apni,3,4095,3622,3941,3655,3654,5204,1837,-2799,-916,-3072,-1862
9,apni,4,4095,3692,4029,3705,3656,3259,3369,-1968,-913,-2727,-3249
9,apni,5,4095,3727,4039,3703,3695,1300,3694,-2059,-1054,-1679,-3857
9,apni,6,4095,3741,4069,3735,3671,-52,3182,-1299,-807,-1166,-4179
9,apni,7,4095,3752,3989,3723,3643,-1393,1460,-866,-436,-908,-3368
9,apni,8,4095,3751,4039,3709,3641,-2724,1173,-865,-772,-709,-2077
9,apni,9,4095,3752,4031,3685,3688,-3171,489,-627,-508,-370,-1109
9,apni,10,4095,3743,4036,3643,3738,-3079,-612,-957,239,277,135
9,apni,11,4095,3748,4011,3517,3717,-2952,199,-923,158,210,1779
9,apni,12,4095,3743,4005,3427,3704,-1661,1934,-1355,-363,513,2753
9,apni,13,4095,3747,4009,3375,3717,-1290,3952,-1398,173,61,1548
9,apni,14,4095,3751,4010,3356,3692,-1433,3753,-1263,-144,164,359
9,apni,15,4095,3739,3991,3348,3704,-1459,3513,-1354,-26,-26,4
9,apni,16,4095,3739,3995,3339,3705,-1583,3349,-1115,43,-33,25
9,apni,17,4095,3735,3989,3336,3707,-1511,3346,-1149,232,-123,-56
9,apni,18,4095,3733,3991,3335,3686,-1625,3586,-1165,110,-143,-27
9,apni,19,4095,3731,3987,3337,3693,-1595,3563,-1191,-6,-96,-13
10,apni,0,4013,3347,3688,3465,3557,4228,315,11,-149,-135,30
10,apni,1,4008,3350,3693,3461,3566,4233,322,17,-171,105,-9
10,apni,2,4024,3387,3705,3477,3580,5305,867,-984,1324,-527,-685
10,apni,3,4095,3555,3955,3647,3644,5248,1203,-2358,-218,-2893,-1912
10,apni,4,4095,3671,4012,3731,3669,4276,3032,-2681,-439,-2692,-3310
10,apni,5,4095,3731,4095,3750,3667,2567,3733,-2544,-1063,-1885,-4180
10,apni,6,4095,3735,4076,3743,3707,652,3343,-1400,-882,-921,-4370
10,apni,7,4095,3737,4028,3707,3688,-1061,2293,-1197,-679,-787,-3680
10,apni,8,4095,3736,4039,3672,3724,-2345,1709,-1227,-357,-688,-2674
10,apni,9,4095,3736,4021,3679,3720,-2740,399,-1476,6,-237,-1463
10,apni,10,4095,3732,4042,3507,3725,-3052,-15,-906,130,136,291
10,apni,11,4095,3733,4026,3391,3735,-3042,-403,-608,-564,203,2147
10,apni,12,4095,3723,4005,3375,3719,-1388,1578,-1056,-691,268,3569
10,apni,13,4095,3721,4019,3371,3704,-311,5539,-778,-428,-333,1817
10,apni,14,4095,3719,4041,3355,3703,-1393,4839,-1074,-266,123,462
10,apni,15,4095,3719,4039,3349,3709,-1537,4040,-1021,-143,-72,-32
10,apni,16,4095,3717,4013,3351,3708,-1554,3899,-639,-128,-29,-141
10,apni,17,4095,3718,4019,3375,3719,-1397,3783,-575,-228,150,74
10,apni,18,4095,3711,4016,3387,3720,-1541,3335,-775,-135,44,90
10,apni,19,4095,3708,3993,3375,3699,-1243,3871,-868,329,-37,-51
11,kemon,0,3997,3376,3707,3571,3573,4120,476,-229,-157,-118,-10
11,kemon,1,3995,3389,3717,3568,3567,4134,902,-779,-178,141,21
11,kemon,2,3995,3383,3688,3567,3579,5166,910,-1256,410,-149,-1311
11,kemon,3,4007,3371,3685,3554,3605,5796,2979,-452,-1217,-1040,-2657
11,kemon,4,4011,3375,3693,3544,3628,4267,4254,330,-784,-471,-3754
11,kemon,5,4028,3375,3699,3519,3603,1793,4181,354,480,689,-3663
11,kemon,6,4028,3355,3690,3507,3615,-61,2901,206,1100,1250,-3185
11,kemon,7,4021,3323,3675,3498,3609,-791,2679,298,407,1918,-2613
11,kemon,8,4015,3301,3671,3470,3591,-1132,2280,-434,815,1726,-1988
11,kemon,9,4013,3288,3655,3455,3573,-930,1689,-1116,-124,1474,-735
11,kemon,10,4015,3285,3640,3448,3563,329,2110,-1001,-656,1204,1038
11,kemon,11,4005,3273,3624,3437,3563,1722,3809,-1194,-1027,361,1525
11,kemon,12,4007,3261,3635,3419,3567,1830,5476,-1068,-1394,-437,949
11,kemon,13,3999,3257,3637,3412,3567,908,5706,-571,-1118,-979,510
11,kemon,14,4009,3255,3635,3425,3577,-1226,6548,-342,-562,-789,-470
11,kemon,15,4007,3247,3621,3418,3579,-2089,4257,-423,717,99,-1825
11,kemon,16,4007,3252,3611,3413,3567,-1664,1934,-249,1910,723,-1691
11,kemon,17,4005,3252,3613,3407,3560,-1199,1386,-1618,160,1109,-874
11,kemon,18,3999,3258,3619,3405,3555,-107,1575,-1578,-603,695,654
11,kemon,19,3997,3257,3626,3403,3555,1017,3956,-773,-1417,312,1380
12,kemon,0,3983,3283,3641,3492,3612,4247,428,61,-346,-62,22
12,kemon,1,3977,3301,3684,3487,3598,4194,583,-46,-17,321,-34
12,kemon,2,3975,3279,3646,3475,3620,4340,239,-142,217,-291,-281
12,kemon,3,3968,3303,3661,3455,3596,5282,1136,-626,752,-845,-833
12,kemon,4,3973,3307,3639,3452,3603,5384,2449,-777,787,-1459,-1931
12,kemon,5,3975,3295,3643,3446,3611,3743,2897,-649,375,-1261,-3102
12,kemon,6,4005,3277,3621,3435,3621,1891,3122,-570,-319,-6,-3281
12,kemon,7,4011,3263,3643,3433,3596,810,3728,-387,-648,715,-3049
12,kemon,8,3995,3256,3641,3433,3597,-87,3437,-637,62,1631,-2670
12,kemon,9,3995,3255,3621,3428,3579,-809,2546,-392,195,1598,-1858
12,kemon,10,4005,3253,3615,3420,3577,-1057,1821,-1091,159,1474,-711
12,kemon,11,3968,3256,3604,3415,3568,-51,1900,-986,-292,1143,670
12,kemon,12,3997,3247,3591,3411,3560,1327,3241,-891,-657,663,1449
12,kemon,13,4004,3247,3591,3409,3567,2205,5285,-972,-804,20,1457
12,kemon,14,3982,3247,3577,3405,3567,2105,5874,-967,-806,-674,816
12,kemon,15,3989,3243,3593,3409,3577,466,5893,-698,-381,-990,-365
12,kemon,16,3979,3243,3596,3415,3573,-1122,5323,-463,306,-572,-1249
12,kemon,17,3977,3255,3575,3407,3565,-1731,3304,-144,1196,170,-1970
12,kemon,18,3989,3271,3589,3403,3572,-1411,1488,-892,919,926,-1625
12,kemon,19,3983,3273,3576,3399,3549,-1060,1556,-1435,-174,872,-499
13,kemon,0,3973,3255,3684,3453,3534,4145,-48,249,-316,-64,-4
13,kemon,1,3983,3260,3627,3479,3539,4134,36,-125,99,106,-64
13,kemon,2,3962,3256,3589,3452,3551,4490,57,433,700,982,-222
13,kemon,3,3955,3253,3576,3455,3560,5051,639,108,169,107,-829
13,kemon,4,3951,3269,3573,3447,3563,5281,1092,30,1003,-449,-1786
13,kemon,5,3965,3262,3571,3438,3567,4965,2186,-159,102,-839,-2472
13,kemon,6,3974,3272,3541,3444,3631,3791,2675,-991,2282,-1529,-1947
13,kemon,7,4014,3261,3613,3443,3660,2329,2594,-1036,972,-580,-2406
13,kemon,8,4016,3253,3595,3428,3695,1126,3053,-914,843,-465,-2560
13,kemon,9,4021,3245,3604,3428,3744,348,3651,-1209,-266,605,-3006
13,kemon,10,4015,3243,3599,3422,3753,-457,3326,-1110,585,743,-2864
13,kemon,11,4015,3247,3592,3417,3786,-1063,1972,-1710,274,876,-2538
13,kemon,12,4014,3245,3599,3419,3764,-1282,1577,-1303,-636,1363,-1377
13,kemon,13,4013,3246,3603,3411,3757,-325,1352,-1261,-868,1177,136
13,kemon,14,4008,3239,3590,3404,3753,1243,2791,-1620,-1001,775,1635
13,kemon,15,4000,3240,3579,3399,3753,1723,4991,-1330,-1264,-103,1299
13,kemon,16,3999,3237,3571,3391,3759,1361,4907,-944,-1098,-775,646
13,kemon,17,4020,3229,3573,3387,3756,-311,5877,-623,-638,-959,248
13,kemon,18,3999,3231,3566,3391,3748,-1541,4995,-720,22,-539,-751
13,kemon,19,3995,3224,3567,3384,3741,-1709,3235,-665,419,249,-1438
14,kemon,0,3976,3335,3671,3471,3575,4122,477,-218,-155,-67,-3
14,kemon,1,3975,3334,3665,3475,3573,4175,633,-419,3,82,-31
14,kemon,2,3975,3337,3655,3463,3596,4534,580,-613,954,211,-341
14,kemon,3,3975,3339,3653,3453,3596,4748,523,-1073,1072,-938,-749
14,kemon,4,3977,3327,3647,3449,3596,4973,1206,-2051,1762,-2406,-1159
14,kemon,5,3965,3325,3642,3443,3654,3794,2123,-2735,-146,-2224,-2420
14,kemon,6,3963,3317,3639,3429,3675,1947,2652,-2685,-881,-1690,-2574
14,kemon,7,3983,3301,3614,3415,3704,449,2851,-2071,-2319,-1004,-2546
14,kemon,8,4000,3287,3629,3406,3705,-507,3727,-1108,-2254,72,-2887
14,kemon,9,3999,3281,3629,3398,3678,-1202,3287,-336,-1905,1811,-2555
14,kemon,10,4005,3273,3608,3385,3615,-1367,1729,-883,-643,2308,-1473
14,kemon,11,4005,3264,3593,3375,3603,-495,1188,-889,78,1209,212
14,kemon,12,4003,3255,3587,3365,3603,835,2356,-739,-702,1053,1610
14,kemon,13,3991,3240,3579,3365,3594,1754,4456,-986,-643,335,1739
14,kemon,14,3980,3237,3576,3365,3555,1787,5616,-1159,-881,-236,910
14,kemon,15,3974,3219,3574,3355,3564,434,6580,-476,-406,-810,110
14,kemon,16,3981,3207,3594,3351,3601,-1313,5598,-210,-49,-428,-1106
14,kemon,17,3965,3199,3577,3345,3592,-1768,2628,-547,930,147,-1944
14,kemon,18,3963,3193,3577,3341,3558,-1546,1351,-806,1001,741,-1236
14,kemon,19,3950,3190,3563,3325,3559,-750,1429,-1225,-174,866,-95
15,kemon,0,3977,3300,3625,3439,3604,4196,354,-47,-293,-166,46
15,kemon,1,3978,3295,3603,3445,3603,4199,264,-492,110,222,-57
15,kemon,2,3996,3307,3595,3437,3603,4636,299,-379,-162,-560,-602
15,kemon,3,3989,3323,3589,3439,3611,5150,673,-968,926,-1403,-1372
15,kemon,4,3987,3316,3579,3435,3621,4688,1760,-2107,81,-2078,-1796
15,kemon,5,3967,3305,3577,3435,3619,3191,2634,-2361,-5,-1996,-2707
15,kemon,6,3999,3302,3578,3421,3659,1768,3170,-1888,847,-1293,-2688
15,kemon,7,3991,3298,3611,3418,3671,400,3191,-2346,287,-885,-2498
15,kemon,8,3989,3291,3573,3403,3677,-687,3372,-1425,-2914,-295,-2255
15,kemon,9,4000,3284,3635,3387,3667,-1071,3860,5,-3124,1969,-1970
15,kemon,10,4004,3263,3591,3381,3593,-1365,2516,-276,-671,2496,-1438
15,kemon,11,3992,3255,3576,3368,3549,-1045,1610,-800,122,1579,-422
15,kemon,12,3988,3247,3571,3365,3535,-25,1766,-953,92,1120,1053
15,kemon,13,3986,3243,3565,3359,3545,1100,3380,-739,-312,219,1810
15,kemon,14,3977,3229,3559,3364,3541,1511,5259,-864,-966,-330,1212
15,kemon,15,3977,3231,3558,3357,3555,1166,5394,-619,-1063,-717,608
15,kemon,16,3962,3227,3571,3359,3563,-61,5938,-207,-362,-695,-228
15,kemon,17,3959,3223,3563,3359,3551,-1492,4887,-208,373,-60,-1256
15,kemon,18,3961,3221,3557,3355,3543,-1604,2398,-554,1302,485,-1752
15,kemon,19,3963,3215,3547,3348,3530,-1228,1206,-1108,624,809,-1041
16,achen,0,3975,3311,3638,3447,3545,4203,372,-21,-238,-164,-3
16,achen,1,3989,3317,3629,3448,3545,4279,501,-381,58,267,-62
16,achen,2,3997,3365,3656,3444,3544,5545,411,-1702,1145,-2003,-1696
16,achen,3,4021,3364,3747,3445,3565,4977,2390,-1819,-1692,-3288,-1777
16,achen,4,4024,3333,3667,3423,3613,3122,4197,-33,-2433,-395,-3639
16,achen,5,4013,3292,3735,3405,3657,1560,3343,1135,-2780,2029,-2265
16,achen,6,4025,3271,3639,3379,3645,1161,2911,1507,-2502,3210,-788
16,achen,7,4019,3242,3605,3347,3599,628,3578,1165,-2195,1854,-412
16,achen,8,3980,3197,3618,3303,3556,243,4092,1072,-3002,-295,-2127
16,achen,9,3967,3209,3580,3255,3560,-293,1756,3068,-1508,-1076,-2953
16,achen,10,3999,3237,3551,3247,3595,-458,-543,5113,-273,-414,-1278
16,achen,11,3958,3199,3528,3239,3581,55,876,3745,845,1010,2061
16,achen,12,3957,3205,3487,3239,3565,-850,4989,1845,-117,-614,-644
16,achen,13,3943,3223,3484,3236,3603,-678,-351,5270,-480,-1230,-1671
16,achen,14,3934,3188,3486,3208,3579,-360,588,4639,430,551,1385
16,achen,15,3939,3205,3469,3191,3561,-752,4853,2241,52,53,-100
16,achen,16,3928,3189,3435,3181,3554,-492,-46,5150,-644,-1014,-1551
16,achen,17,3928,3189,3452,3179,3558,-183,1110,4082,598,925,1648
16,achen,18,3921,3183,3432,3181,3547,-744,2475,2962,-765,-212,-719
16,achen,19,3943,3179,3419,3176,3534,-470,1809,4393,-140,-39,182
17,achen,0,3952,3240,3599,3427,3531,4172,418,172,-220,-118,11
17,achen,1,3952,3241,3604,3433,3519,4131,603,-106,-352,155,37
17,achen,2,3965,3261,3613,3417,3538,4463,185,19,327,-256,-123
17,achen,3,3973,3301,3629,3428,3533,4960,799,-406,351,-776,-557
17,achen,4,3967,3301,3658,3440,3611,5211,1123,-1899,704,-2891,-1466
17,achen,5,3963,3285,3635,3435,3579,3568,3230,-2248,-1283,-2648,-2903
17,achen,6,3957,3252,3614,3417,3611,1322,3060,-1527,-1807,-1160,-2610
17,achen,7,3999,3223,3621,3401,3612,495,3322,-58,-3410,736,-2086
17,achen,8,4023,3221,3623,3383,3619,202,3106,923,-4063,1871,-1755
17,achen,9,3994,3195,3578,3343,3607,-239,3041,1436,-3304,1104,-1181
17,achen,10,3981,3173,3543,3285,3535,-67,3371,1742,-2122,224,-819
17,achen,11,3958,3163,3518,3255,3560,-159,3124,2737,-1165,-965,-1797
17,achen,12,3963,3187,3485,3241,3531,-329,1131,4340,-1329,-887,-1663
17,achen,13,3975,3199,3475,3239,3571,271,-2249,5798,15,255,1189
17,achen,14,3979,3190,3467,3239,3537,4,4581,2582,-31,842,2350
17,achen,15,3965,3192,3473,3189,3483,-791,3840,2140,-623,-1016,-1934
17,achen,16,3951,3204,3433,3218,3563,109,-1291,5575,-248,-877,-1594
17,achen,17,3934,3193,3427,3179,3500,397,-684,5025,29,771,2072
17,achen,18,3927,3175,3429,3149,3497,-829,6243,2069,-547,43,243
