sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5,salam,19,3979,3311,3659,3479,3629,-3424,-576,-1970,21,46,14
6,apni,0,4095,3615,3862,3511,3630,3316,282,-2295,36,-70,-80
6,apni,1,4095,3629,3853,3508,3631,3362,93,-2247,-126,-304,-169
6,apni,2,4095,3627,3867,3507,3627,3103,441,-2512,-641,-199,67
6,apni,3,4095,3615,3848,3507,3624,3530,636,-2788,-78,526,-63
6,apni,4,4095,3677,3881,3509,3640,3756,1868,-3830,-1694,-326,-1037
6,apni,5,4095,3754,4013,3517,3643,3857,4252,-3109,-2598,-1578,-2672
6,apni,6,4095,3789,3999,3527,3627,2008,4422,-2550,-668,-1019,-3845
6,apni,7,4095,3803,4044,3513,3645,-141,2873,-1747,-1124,-721,-4083
6,apni,8,4095,3811,4045,3507,3704,-1606,1474,-1077,-1735,-277,-2975
6,apni,9,4095,3817,4000,3479,3744,-2594,205,-589,-2813,578,194
6,apni,10,4095,3817,4015,3455,3763,293,4350,324,-1541,-16,1625
6,apni,11,4095,3813,4015,3439,3740,1449,3825,636,155,-202,966
6,apni,12,4095,3807,4004,3421,3740,-2,4157,256,447,-140,166
6,apni,13,4095,3803,4013,3419,3743,-532,4029,-99,-197,72,-78
6,apni,14,4095,3805,3997,3412,3743,-534,4231,-269,-33,-47,-27
6,apni,15,4095,3803,3989,3411,3737,-629,4217,-165,-96,-139,-142
6,apni,16,4095,3801,3993,3413,3739,-757,3905,155,244,-273,-170
6,apni,17,4095,3799,4003,3409,3736,-275,3727,-81,310,-42,-120
6,apni,18,4095,3797,4031,3507,3756,78,2878,-132,2459,-358,-643
6,apni,19,4095,3813,4024,3691,3773,-168,1796,-802,3614,580,-307
7,apni,0,4095,3660,3923,3567,3645,3246,56,-2273,-38,166,-6
7,apni,1,4095,3667,3923,3567,3631,3273,-410,-2815,-681,189,55
7,apni,2,4095,3667,3910,3557,3621,3009,-539,-2176,-388,-50,4
7,apni,3,4095,3667,3901,3561,3621,3328,-125,-2580,-295,522,-206
7,apni,4,4095,3687,3933,3558,3619,3887,1630,-3700,-1656,165,-630
7,apni,5,4095,3743,3965,3559,3635,4526,3591,-3862,-1718,-1163,-2287
7,apni,6,4095,3796,3979,3557,3616,2872,3837,-2381,-1490,-1100,-3909
7,apni,7,4095,3801,3999,3516,3608,647,2988,-2069,-1216,-799,-4064
7,apni,8,4095,3815,4029,3503,3657,-1364,2392,-1276,-1760,-103,-3157
7,apni,9,4095,3815,4058,3485,3688,-2510,1662,-532,-315,197,-1614
7,apni,10,4095,3815,4053,3453,3767,-806,2265,208,-2614,746,1533
7,apni,11,4095,3819,4057,3449,3756,1675,4376,261,-25,-402,1617
7,apni,12,4095,3820,4015,3427,3735,873,4655,-264,455,-20,770
7,apni,13,4095,3820,4005,3419,3733,-162,4243,-203,146,-66,-12
7,apni,14,4095,3815,4004,3414,3725,-431,4228,-429,-100,164,-82
7,apni,15,4095,3817,4007,3409,3724,-458,4022,-349,82,92,14
7,apni,16,4095,3813,4005,3406,3721,-547,3977,-228,55,84,-3
7,apni,17,4095,3811,3992,3403,3721,-525,3902,-202,-16,19,15
7,apni,18,4095,3806,3991,3401,3720,-421,3854,-270,-85,80,31
7,apni,19,4095,3803,3999,3403,3724,-333,3800,-168,-72,165,103
8,apni,0,4095,3665,3919,3592,3660,2998,-819,-2303,9,271,-40
8,apni,1,4095,3673,3917,3591,3657,3546,-686,-1818,-32,-344,-11
8,apni,2,4095,3667,3917,3588,3647,3251,-807,-2073,-935,41,45
8,apni,3,4095,3663,3911,3579,3645,3431,-406,-1365,190,350,-169
8,apni,4,4095,3676,3915,3579,3644,3768,518,-2772,-1232,243,-661
8,apni,5,4095,3741,3977,3577,3653,4469,1897,-3959,-1505,-881,-1425
8,apni,6,4095,3788,4007,3575,3691,4236,3355,-3657,-799,-1074,-2979
8,apni,7,4095,3800,4011,3547,3656,2367,3645,-2547,-1838,-825,-3575
8,apni,8,4095,3810,4051,3531,3685,592,2635,-2117,-2321,149,-3695
8,apni,9,4095,3811,4024,3485,3737,-909,2716,-767,-847,393,-2305
8,apni,10,4095,3807,4057,3465,3748,-456,2282,630,-458,616,-330
8,apni,11,4095,3806,4012,3431,3747,788,2605,65,-1097,-713,658
8,apni,12,4095,3811,4003,3419,3739,783,3284,442,-98,-321,647
8,apni,13,4095,3813,4004,3409,3731,-118,4000,-189,315,-472,126
8,apni,14,4095,3811,4000,3404,3724,-494,3888,-82,252,-44,5
8,apni,15,4095,3807,3995,3405,3735,-443,3849,-238,-52,-138,6
8,apni,16,4095,3806,3992,3406,3727,-527,3888,-192,-51,-66,50
8,apni,17,4095,3807,3990,3401,3724,-594,4055,-119,-28,-136,33
8,apni,18,4095,3809,3991,3400,3725,-536,4007,-140,35,-51,-66
8,apni,19,4095,3800,3990,3403,3720,-507,4043,-262,-95,6,11
9,apni,0,4095,3640,3883,3593,3621,3815,334,-1431,-83,28,-3
9,apni,1,4095,3639,3885,3599,3623,3938,392,-1559,-907,126,-109
9,apni,2,4095,3638,3883,3593,3625,3843,469,-2070,-1217,-1,-192
9,apni,3,4095,3637,3879,3593,3623,3580,615,-928,272,-209,-41
9,apni,4,4095,3635,3880,3589,3615,4101,1048,-2093,322,-167,-488
9,apni,5,4095,3657,3895,3593,3627,4646,2686,-2745,-689,-761,-1640
9,apni,6,4095,3769,3992,3607,3625,4051,3654,-2488,-823,-706,-3075
9,apni,7,4095,3793,4038,3547,3647,2231,3639,-1917,-1406,-115,-3841
9,apni,8,4095,3790,4037,3509,3652,-48,2457,-1699,-875,333,-3893
9,apni,9,4095,3801,4019,3495,3676,-1508,2544,-1184,-489,-24,-2043
9,apni,10,4095,3801,3978,3454,3707,-1157,3031,-1140,-1847,152,-335
9,apni,11,4095,3796,4095,3423,3735,507,3109,-462,-234,507,704
9,apni,12,4095,3807,4095,3421,3765,970,2887,-37,751,-53,205
9,apni,13,4095,3813,4095,3416,3735,-296,3385,24,453,228,-41
9,apni,14,4095,3811,4095,3412,3724,-718,3952,-490,-370,345,-168
9,apni,15,4095,3803,4095,3389,3721,-954,3594,-242,-132,277,92
9,apni,16,4095,3795,4095,3410,3720,-1077,3769,-146,9,-37,58
9,apni,17,4095,3795,4095,3399,3723,-1148,3974,-272,-117,-85,48
9,apni,18,4095,3800,4095,3389,3719,-999,3953,-293,-1,-87,52
9,apni,19,4095,3786,3977,3389,3711,-863,3802,-331,-100,-42,-27
10,apni,0,4095,3623,3913,3564,3623,3190,3,-1794,144,168,96
10,apni,1,4095,3667,3922,3563,3624,3477,-258,-2196,-86,85,-11
10,apni,2,4095,3615,3894,3561,3619,3286,-206,-2395,-325,32,-76
10,apni,3,4095,3615,3891,3556,3615,3688,393,-2241,73,144,-184
10,apni,4,4095,3687,3992,3551,3615,3866,1191,-3267,-1311,-622,-1106
10,apni,5,4095,3776,4013,3556,3611,4083,3127,-3561,-1658,-1360,-1986
10,apni,6,4095,3805,4053,3556,3625,2982,3844,-2424,-1863,-247,-3458
10,apni,7,4095,3798,4047,3512,3655,881,2998,-2209,-1854,752,-3566
10,apni,8,4095,3802,4025,3480,3683,-167,3212,-1033,-603,646,-2737
10,apni,9,4095,3799,4004,3432,3732,-489,2575,-246,-391,666,-1530
10,apni,10,4095,3807,3999,3419,3736,82,4002,-35,-1541,164,-386
10,apni,11,4095,3807,3995,3410,3724,361,3220,382,-154,158,276
10,apni,12,4095,3807,4007,3400,3723,23,3712,-6,-88,-89,241
10,apni,13,4095,3803,3999,3390,3723,-518,4043,-604,143,59,-67
10,apni,14,4095,3803,3997,3387,3721,-639,3886,-490,-185,54,-49
10,apni,15,4095,3801,3996,3388,3724,-720,3825,-370,6,43,148
10,apni,16,4095,3799,3987,3387,3719,-727,4189,-343,-88,-109,45
10,apni,17,4095,3797,3979,3387,3717,-823,4105,-308,-15,-47,46
10,apni,18,4095,3799,3977,3384,3719,-686,4028,-118,-52,-81,31
10,apni,19,4095,3795,3975,3387,3711,-724,3915,-299,19,-14,-71
11,kemon,0,4089,3528,3827,3591,3612,3528,-196,-1307,-180,9,-73
11,kemon,1,4091,3539,3817,3588,3621,3648,-436,-1617,512,-175,-138
11,kemon,2,4087,3533,3817,3589,3615,3982,-55,-2110,-508,-173,-81
11,kemon,3,4091,3537,3807,3593,3623,3740,-282,-1305,179,-40,-64
11,kemon,4,4085,3531,3807,3593,3608,3809,4,-1323,-856,259,-152
11,kemon,5,4087,3527,3806,3593,3607,4726,704,-1856,-892,187,-554
11,kemon,6,4088,3528,3813,3588,3605,5198,2190,-2339,-786,123,-1627
11,kemon,7,4077,3495,3799,3578,3605,4089,2849,-1488,-502,-165,-2448
11,kemon,8,4063,3435,3756,3564,3615,3011,4209,-1289,-1064,378,-3659
11,kemon,9,4045,3356,3722,3541,3661,1761,3820,-399,-1358,1058,-4526
11,kemon,10,4021,3309,3692,3525,3624,-799,2197,138,199,1571,-3717
11,kemon,11,4015,3312,3701,3516,3619,-1763,428,784,-141,1839,-1461
11,kemon,12,4011,3303,3675,3507,3607,964,1547,220,-1447,1750,1180
11,kemon,13,4007,3293,3672,3498,3608,3097,4983,237,-1642,784,2023
11,kemon,14,4005,3288,3659,3481,3591,2358,5782,376,-1994,-569,880
11,kemon,15,4007,3288,3655,3475,3593,-350,6667,644,-1107,-1729,386
11,kemon,16,4009,3278,3665,3469,3589,-2359,6532,1086,870,-663,-1139
11,kemon,17,3999,3275,3673,3467,3613,-2008,3124,1434,1880,872,-2613
11,kemon,18,3987,3289,3670,3471,3612,-2225,361,28,638,1586,-2254
11,kemon,19,3991,3291,3675,3477,3604,-758,508,5,-1374,1280,313
12,kemon,0,4075,3513,3814,3621,3606,3818,263,-1226,-106,516,-16
12,kemon,1,4079,3515,3821,3621,3611,3842,-386,-1231,-167,18,-63
12,kemon,2,4086,3516,3806,3620,3607,3740,-428,-1435,-559,-345,59
12,kemon,3,4079,3517,3800,3615,3603,3734,-301,-1199,92,-17,82
12,kemon,4,4075,3509,3803,3610,3597,4062,231,-1816,-422,273,-136
12,kemon,5,4075,3511,3799,3611,3596,4797,1135,-2109,-1209,-24,-1283
12,kemon,6,4077,3503,3801,3613,3603,5802,2348,-1866,-898,-559,-2573
12,kemon,7,4071,3478,3797,3609,3607,3943,2746,-1248,-1812,-181,-3373
12,kemon,8,4047,3429,3786,3594,3632,1717,3670,-890,-1338,641,-3424
12,kemon,9,4028,3354,3724,3560,3661,473,3086,-269,-1102,2083,-3578
12,kemon,10,4015,3317,3694,3538,3683,-859,3278,511,878,1857,-2626
12,kemon,11,4012,3319,3704,3526,3659,-1825,1177,515,191,1938,-1629
12,kemon,12,4011,3310,3683,3507,3640,-923,640,-77,-1484,1376,70
12,kemon,13,4005,3307,3667,3507,3653,1733,2844,-471,-972,1363,2070
12,kemon,14,3996,3303,3661,3511,3661,2803,5833,-188,-800,-581,1902
12,kemon,15,3997,3298,3669,3518,3653,378,7402,1021,-1346,-1274,616
12,kemon,16,4005,3293,3693,3519,3668,-2051,6087,890,-260,-998,-855
12,kemon,17,3993,3304,3670,3515,3660,-2106,3730,1532,1019,272,-2223
12,kemon,18,3991,3305,3677,3526,3665,-2498,784,-64,1144,1253,-1986
12,kemon,19,3992,3321,3667,3509,3640,-981,1168,166,-872,1213,77
13,kemon,0,4073,3517,3797,3592,3625,3774,-375,-1102,412,275,7
13,kemon,1,4073,3519,3795,3591,3623,3966,3,-1308,-383,205,-136
13,kemon,2,4079,3517,3793,3588,3615,3883,-105,-1631,-499,-315,-95
13,kemon,3,4076,3525,3799,3593,3611,3761,-94,-799,76,-223,-220
13,kemon,4,4084,3511,3790,3581,3605,4263,383,-1587,325,402,-283
13,kemon,5,4068,3503,3781,3579,3599,5518,1355,-2052,-1102,-349,-1783
13,kemon,6,4069,3498,3774,3581,3597,5414,2200,-1663,-1058,-479,-2971
13,kemon,7,4071,3467,3768,3568,3607,3147,3955,-1058,-1507,-13,-3106
13,kemon,8,4007,3437,3747,3563,3631,1731,4272,106,-896,1132,-3575
13,kemon,9,4053,3416,3727,3557,3677,725,2653,-25,323,2661,-3951
13,kemon,10,4053,3420,3719,3539,3646,-1410,1433,186,215,1505,-2752
13,kemon,11,4043,3406,3701,3531,3642,-1303,1416,275,-425,1702,-679
13,kemon,12,4041,3405,3699,3529,3645,882,2329,-412,-1296,1807,1071
13,kemon,13,4025,3400,3692,3528,3667,1934,3751,-629,-831,934,1896
13,kemon,14,4037,3387,3695,3526,3659,1869,5146,-214,-1358,-972,1392
13,kemon,15,4037,3379,3692,3517,3667,624,6818,1066,-549,-1538,667
13,kemon,16,4055,3383,3686,3518,3658,-1523,6838,1175,254,-914,-782
13,kemon,17,4041,3384,3685,3512,3645,-1838,3997,723,1366,377,-2688
13,kemon,18,4027,3387,3755,3509,3631,-2211,498,-281,1064,1147,-2247
13,kemon,19,4022,3369,3677,3483,3623,-917,660,104,-103,831,-219
14,kemon,0,4067,3501,3785,3575,3623,4007,-7,-1248,-274,469,-15
14,kemon,1,4071,3519,3835,3574,3638,4099,-168,-1249,-1623,519,-186
14,kemon,2,4075,3512,3776,3566,3613,3788,-735,-1585,-982,-820,-73
14,kemon,3,4072,3503,3769,3561,3607,3738,-291,-1016,267,-216,-191
14,kemon,4,4068,3502,3767,3560,3599,4131,100,-1294,-786,-154,-724
14,kemon,5,4067,3502,3765,3566,3615,5386,1557,-2186,-1431,-252,-1604
14,kemon,6,4063,3487,3759,3559,3598,4514,2714,-2120,-1643,-264,-2579
14,kemon,7,4067,3483,3757,3563,3619,2843,3923,-996,-728,279,-3158
14,kemon,8,4066,3453,3739,3560,3611,1970,3816,-358,-1334,1710,-4152
14,kemon,9,4015,3324,3693,3539,3637,525,3249,-59,-333,2308,-3874
14,kemon,10,3987,3285,3645,3509,3628,-1806,1050,137,720,1407,-2278
14,kemon,11,3976,3276,3631,3495,3631,-1390,773,971,-1177,1291,-457
14,kemon,12,3976,3272,3623,3485,3626,1676,3244,-80,-1080,1712,1483
14,kemon,13,3966,3269,3631,3485,3639,2507,5939,-113,-1146,-351,1277
14,kemon,14,3964,3256,3631,3493,3653,-81,6700,1056,-809,-1322,468
14,kemon,15,3983,3260,3622,3497,3629,-2555,6550,1014,715,-1111,-626
14,kemon,16,3979,3273,3627,3485,3622,-2774,2877,1450,1494,210,-2398
14,kemon,17,3976,3291,3627,3491,3616,-2574,74,435,348,1135,-1464
14,kemon,18,3967,3301,3651,3485,3627,213,1682,771,-1259,1157,799
14,kemon,19,3965,3290,3642,3475,3653,2336,4344,444,-668,323,1866
15,kemon,0,4072,3524,3789,3596,3602,3713,38,-1122,455,283,150
15,kemon,1,4072,3519,3785,3579,3608,4009,110,-1332,-319,107,-52
15,kemon,2,4073,3517,3784,3578,3603,3825,162,-1736,-386,-533,-50
15,kemon,3,4074,3518,3789,3591,3609,3797,392,-861,-268,22,-154
15,kemon,4,4069,3517,3774,3576,3591,4659,933,-1656,-110,227,-585
15,kemon,5,4071,3513,3785,3575,3592,4873,1937,-1785,-1060,-283,-1728
15,kemon,6,4067,3515,3774,3573,3579,3885,2828,-2041,-834,-547,-2427
15,kemon,7,4077,3512,3772,3576,3607,2961,3806,-1493,-1066,-53,-2951
15,kemon,8,4072,3486,3759,3575,3661,1958,3665,-777,-1307,1300,-3355
15,kemon,9,4063,3419,3725,3560,3661,-46,4002,490,-1213,2102,-3126
15,kemon,10,4050,3404,3705,3535,3638,-1452,2945,984,635,1652,-2813
15,kemon,11,4049,3401,3699,3531,3641,-1841,1929,838,-36,1845,-1755
15,kemon,12,4043,3399,3700,3531,3639,-177,1054,708,-1652,1720,133
15,kemon,13,4028,3403,3689,3527,3645,2508,3256,-560,-223,1570,2122
15,kemon,14,4023,3389,3685,3527,3645,1845,6252,-226,-1637,-208,1481
15,kemon,15,4042,3375,3687,3543,3635,-328,7651,30,-765,-1062,724
15,kemon,16,4043,3379,3677,3525,3621,-2403,5969,500,784,-662,-1199
15,kemon,17,4043,3379,3677,3527,3623,-2725,1486,635,938,551,-2527
15,kemon,18,4028,3405,3683,3503,3619,-2176,506,493,-428,1265,-987
15,kemon,19,4021,3405,3681,3511,3629,1200,2332,650,-1722,827,1162
16,achen,0,4057,3491,3754,3589,3577,3779,169,-1366,-515,299,-79
16,achen,1,4067,3511,3753,3591,3604,3789,-205,-1689,-132,191,-269
16,achen,2,4069,3500,3755,3589,3589,3909,899,-1463,-132,-447,-263
16,achen,3,4069,3496,3753,3579,3590,4235,1011,-1534,320,141,-163
16,achen,4,4058,3496,3755,3597,3595,4480,2080,-2419,-2253,-258,-1417
16,achen,5,4095,3497,3740,3571,3577,3967,3595,-1544,-2748,-219,-2675
16,achen,6,4087,3501,3704,3551,3565,2701,3605,-632,-1975,613,-2926
16,achen,7,4095,3519,3692,3534,3464,1289,2982,25,-2753,1296,-2488
16,achen,8,4058,3515,3672,3499,3367,502,3010,1571,-3072,805,-1449
16,achen,9,4072,3564,3740,3485,3225,358,3314,3014,-3141,-6,-902
16,achen,10,4095,3595,3861,3465,3176,-8,1943,3221,-2235,-409,-796
16,achen,11,4091,3557,3835,3439,3048,899,140,4494,-1011,-887,143
16,achen,12,4059,3519,3803,3419,3044,-596,6302,2404,675,-9,107
16,achen,13,4043,3487,3817,3417,3028,588,-648,5681,-678,-445,-1316
16,achen,14,4039,3447,3772,3428,3102,259,1752,3375,2251,666,1875
16,achen,15,4036,3433,3767,3535,3102,60,4001,1878,-738,-243,-1212
16,achen,16,4018,3403,3747,3496,3147,632,-940,5389,2217,452,1647
16,achen,17,4015,3407,3748,3485,3116,-184,6332,675,-775,-227,-379
16,achen,18,4007,3390,3736,3477,3103,360,-2591,6341,-502,-29,-431
16,achen,19,4015,3387,3742,3463,3117,-459,5919,771,561,742,1010
17,achen,0,4095,3565,3823,3689,3614,3687,-60,-1684,75,36,57
17,achen,1,4095,3556,3823,3691,3609,3643,-299,-1313,-246,-47,-26
17,achen,2,4095,3555,3821,3685,3604,3532,18,-2092,-664,-70,88
17,achen,3,4095,3559,3816,3685,3603,3875,285,-1797,186,359,45
17,achen,4,4095,3547,3821,3685,3625,4299,921,-2734,-1996,-179,-1180
17,achen,5,4095,3551,3816,3685,3708,4555,3138,-1987,-2505,-87,-2641
17,achen,6,4095,3567,3819,3668,3433,2915,3054,-1361,-2775,601,-3214
17,achen,7,4095,3577,3855,3689,3195,1372,3767,-140,-3722,979,-2963
17,achen,8,4095,3669,3942,3771,3177,763,3475,2203,-2664,898,-2236
17,achen,9,4095,3639,3977,3737,3155,771,1547,767,-542,-406,-1963
17,achen,10,4095,3625,3911,3731,3139,720,-1445,3005,-679,-595,-618
17,achen,11,4095,3626,3921,3798,3131,1451,4805,2555,1922,773,2158
17,achen,12,4095,3628,3917,3755,3103,543,3958,1993,-2421,-1264,-937
17,achen,13,4095,3615,3918,3753,3109,838,-660,5101,2357,-43,1841
17,achen,14,4095,3614,3883,3723,3079,865,6481,1159,-2328,-634,-878
17,achen,15,4095,3597,3863,3687,3131,493,-1257,5721,483,-20,-29
17,achen,16,4095,3591,3853,3661,3083,659,5831,1335,807,678,606
17,achen,17,4095,3579,3835,3645,3111,86,-232,5193,-3061,-188,-1997
17,achen,18,4095,3587,3850,3614,3069,260,2303,2728,2307,643,1498
17,achen,19,4095,3597,3833,3635,3055,428,3833,2840,-2518,-871,-1713
18,achen,0,4095,3545,3828,3653,3641,3567,-472,-1758,103,41,-20
18,achen,1,4095,3562,3822,3647,3635,3391,-361,-1498,53,-96,46
