sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2,salam,17,4021,3277,3604,3403,3645,-3484,-905,-1651,82,-100,-15
2,salam,18,4043,3277,3623,3389,3639,-3514,-855,-1515,9,-68,8
2,salam,19,4025,3275,3603,3391,3672,-3513,-859,-1604,-58,17,10
3,salam,0,4069,3352,3651,3515,3671,4227,-442,201,-185,-79,44
3,salam,1,4075,3347,3673,3508,3678,3998,-512,-301,-274,56,-4
3,salam,2,4047,3327,3668,3508,3667,3893,-1069,-235,757,-909,-33
3,salam,3,4061,3337,3639,3492,3687,5457,-485,-3258,-702,-776,-45
3,salam,4,4009,3320,3629,3494,3666,5712,3,-3471,-246,-2746,-666
3,salam,5,4013,3323,3611,3481,3645,6024,1375,-2980,247,-3387,-1072
3,salam,6,4005,3323,3606,3473,3631,4506,1127,-2745,-686,-3935,-1789
3,salam,7,3997,3312,3625,3455,3615,2328,1191,-2181,-1064,-3628,-2243
3,salam,8,4011,3302,3608,3445,3596,167,926,-1884,-755,-2741,-2378
3,salam,9,4031,3287,3621,3444,3623,-1103,601,-1827,-535,-2023,-2302
3,salam,10,4011,3283,3621,3432,3614,-1988,27,-1728,-681,-1122,-2238
3,salam,11,3995,3275,3643,3428,3627,-2465,-784,-1388,-807,-1095,-2320
3,salam,12,4012,3275,3625,3421,3631,-3274,-1728,-1490,-953,-441,-1384
3,salam,13,3981,3271,3609,3421,3616,-3622,-1611,-1560,-503,-341,-535
3,salam,14,3988,3258,3603,3419,3623,-3460,-928,-1095,3,-337,-93
3,salam,15,4008,3269,3631,3411,3595,-3565,-880,-1362,-43,47,-6
3,salam,16,3987,3263,3623,3399,3605,-3516,-924,-1519,-27,-54,-2
3,salam,17,3968,3257,3637,3400,3593,-3509,-916,-1474,47,48,0
3,salam,18,3975,3254,3615,3397,3577,-3528,-936,-1422,-57,-24,15
3,salam,19,3967,3256,3614,3397,3588,-3518,-901,-1495,-102,-5,-15
4,salam,0,4007,3319,3643,3513,3735,4261,-434,294,-121,-6,50
4,salam,1,4031,3324,3644,3475,3721,4199,-322,-124,-39,88,-52
4,salam,2,4060,3307,3653,3501,3695,4317,-577,-557,579,-1011,-382
4,salam,3,4012,3315,3639,3503,3661,5529,-263,-2497,-138,-1081,-180
4,salam,4,4039,3311,3629,3476,3656,5590,531,-2746,-19,-2817,-414
4,salam,5,4023,3311,3629,3455,3628,5827,1495,-2837,-83,-3451,-1197
4,salam,6,4005,3292,3603,3437,3578,4179,1584,-2789,-350,-3651,-2202
4,salam,7,3989,3297,3638,3420,3563,1593,1135,-2116,-523,-3151,-2517
4,salam,8,3993,3284,3631,3417,3568,-172,1292,-1909,-752,-2254,-2468
4,salam,9,3987,3283,3610,3414,3573,-1586,667,-1654,-669,-1853,-2466
4,salam,10,3976,3276,3603,3411,3577,-2363,50,-1686,-446,-1075,-1748
4,salam,11,3963,3276,3593,3407,3563,-2691,-221,-1829,-271,-563,-1602
4,salam,12,3964,3276,3627,3416,3577,-2845,-606,-1869,-517,-452,-1594
4,salam,13,3957,3281,3601,3404,3580,-3167,-1336,-1488,-533,-213,-1098
4,salam,14,3957,3276,3603,3421,3576,-3383,-1506,-1615,-242,-122,-464
4,salam,15,3958,3275,3613,3401,3571,-3304,-1110,-1504,50,-73,-60
4,salam,16,3965,3273,3596,3399,3567,-3342,-1004,-1593,34,61,-1
4,salam,17,3961,3270,3597,3356,3564,-3411,-1077,-1675,176,69,-2
4,salam,18,3967,3272,3610,3378,3558,-3434,-1066,-1697,-59,35,51
4,salam,19,3960,3269,3599,3363,3555,-3403,-986,-1678,-63,44,-6
5,salam,0,3959,3284,3632,3484,3701,4155,-341,522,-336,-112,105
5,salam,1,3992,3287,3613,3485,3693,4063,-443,168,17,104,1
5,salam,2,4004,3278,3619,3487,3684,4445,-557,-1354,-306,-1398,-335
5,salam,3,4030,3287,3643,3491,3676,6104,439,-3331,620,-2492,-416
5,salam,4,3991,3275,3613,3466,3613,6359,1139,-2689,323,-3589,-1311
5,salam,5,3987,3269,3609,3449,3613,4872,783,-2329,-12,-3948,-1730
5,salam,6,3992,3251,3591,3431,3612,3259,933,-2748,-433,-3513,-1917
5,salam,7,3982,3245,3605,3427,3615,1430,1299,-2576,-850,-2797,-1978
5,salam,8,3964,3241,3594,3417,3611,-324,1062,-2150,-999,-2041,-2253
5,salam,9,3964,3232,3593,3427,3615,-1464,628,-1832,-1181,-1478,-2377
5,salam,10,3951,3235,3604,3413,3604,-2322,144,-1711,-1378,-1121,-2005
5,salam,11,3945,3239,3608,3415,3611,-2814,-226,-1917,-1293,-987,-2181
5,salam,12,3947,3229,3596,3405,3655,-3166,-981,-2142,-1121,-826,-1904
5,salam,13,3959,3235,3601,3400,3682,-3362,-1422,-1451,-693,-355,-1271
5,salam,14,3949,3231,3605,3383,4095,-3652,-2751,-1115,-203,35,278
5,salam,15,3959,3237,3629,3363,4095,-3692,-781,-979,213,-108,-78
5,salam,16,3975,3232,3606,3359,4095,-3707,-1216,-1179,-17,-36,15
5,salam,17,3934,3229,3589,3351,4095,-3699,-664,-1200,-131,-61,42
5,salam,18,3989,3229,3609,3337,4095,-3698,-837,-1192,-85,-24,7
5,salam,19,3959,3237,3591,3337,4095,-3720,-766,-1190,-112,-12,-5
6,apni,0,4045,3353,3705,3507,3675,4137,-652,266,-156,-45,57
6,apni,1,4095,3363,3707,3516,3667,4001,-165,-75,289,-18,-7
6,apni,2,4049,3369,3731,3503,3669,3796,-639,227,231,439,100
6,apni,3,4095,3493,3782,3500,3809,4064,-1208,-628,-1277,-1041,-130
6,apni,4,4095,3659,4095,3500,3727,5152,64,-1846,-1302,-1946,114
6,apni,5,4095,3693,4095,3480,3883,6116,2533,-2964,-1307,-1841,-1514
6,apni,6,4095,3723,4095,3481,3755,5593,2271,-2590,-1182,-2306,-3863
6,apni,7,4095,3752,4095,3510,3749,3682,2456,-2139,-1677,-1897,-4189
6,apni,8,4095,3783,4095,3499,3743,1158,2065,-1095,-1482,-1571,-4015
6,apni,9,4095,3767,4095,3510,3737,-642,2631,-875,-2161,96,-2351
6,apni,10,4095,3767,4095,3487,3710,-2175,1871,-584,-1296,286,-557
6,apni,11,4095,3749,4095,3511,3717,-2339,1658,-499,-480,1186,949
6,apni,12,4095,3753,4095,3493,3735,774,3073,-747,-11,904,2231
6,apni,13,4095,3768,4095,3503,3702,2037,4651,-1114,884,78,902
6,apni,14,4095,3751,4095,3495,3691,199,4218,-1259,7,161,-24
6,apni,15,4095,3744,4095,3495,3676,-101,3906,-1138,71,-14,-54
6,apni,16,4095,3743,4095,3495,3673,-14,3777,-1273,5,2,30
6,apni,17,4095,3738,4095,3492,3668,80,3704,-949,-83,3,115
6,apni,18,4095,3731,4095,3487,3671,-16,3827,-1011,-85,90,54
6,apni,19,4095,3741,4095,3480,3659,66,3849,-1067,-57,35,-8
7,apni,0,4059,3399,3775,3507,3717,4123,-1033,641,-317,76,61
7,apni,1,4077,3404,3811,3503,3735,3736,-1221,-61,-247,290,-62
7,apni,2,4095,3507,3899,3507,3769,4250,-1810,-1079,-736,-1425,-755
7,apni,3,4095,3681,4095,3485,3891,4225,-716,-2145,-1468,-2807,294
7,apni,4,4095,3743,4095,3492,3743,4747,1999,-4371,-2399,-2457,-1183
7,apni,5,4095,3775,4095,3517,3766,5504,3024,-4055,-2288,-2587,-3703
7,apni,6,4095,3783,4095,3531,3783,3724,3510,-2721,-2671,-1425,-4700
7,apni,7,4095,3763,4095,3511,3773,988,2161,-985,-2910,-34,-3987
7,apni,8,4095,3755,4077,3517,3758,-1243,1010,-224,-2106,855,-1927
7,apni,9,4095,3753,4095,3501,3752,-2441,1202,-634,-1513,880,-265
7,apni,10,4095,3752,4095,3507,3756,-2255,1226,-933,-481,1124,1643
7,apni,11,4095,3737,4095,3496,3725,-26,2290,-1022,-225,119,2367
7,apni,12,4095,3743,4095,3493,3707,1925,5187,-1300,493,-286,1126
7,apni,13,4095,3741,4095,3478,3711,87,4615,-1074,-105,-28,28
7,apni,14,4095,3743,4095,3487,3708,-99,4312,-1014,-14,-41,-112
7,apni,15,4095,3739,4085,3477,3689,-155,3924,-1016,-33,-60,-144
7,apni,16,4095,3740,4095,3479,3704,-308,3900,-741,-58,-60,-34
7,apni,17,4095,3743,4071,3481,3718,-195,4024,-880,-45,-93,32
7,apni,18,4095,3736,4051,3484,3695,-171,4000,-827,-21,-49,-50
7,apni,19,4095,3725,4043,3487,3708,-238,3889,-870,-81,-17,-9
8,apni,0,4061,3420,3710,3500,3675,4298,-382,197,435,-123,10
8,apni,1,4079,3417,3740,3493,3699,3891,-120,-603,-234,165,19
8,apni,2,4095,3436,3827,3494,3786,3868,-1307,-7,-126,-47,-432
8,apni,3,4095,3538,3933,3492,3831,4502,832,-1630,-2481,-2199,-257
8,apni,4,4095,3693,4095,3485,3800,5113,1379,-2953,-1334,-2964,-1154
8,apni,5,4095,3749,4095,3503,3840,5021,3605,-3696,-2135,-3305,-3381
8,apni,6,4095,3758,4095,3501,3801,2685,3853,-3050,-2029,-2545,-4295
8,apni,7,4095,3769,4095,3492,3815,277,2593,-1245,-2009,-1901,-3965
8,apni,8,4095,3768,4091,3495,3793,-1805,1554,-62,-1978,-780,-2548
8,apni,9,4095,3773,4095,3508,3799,-3023,837,582,-1385,139,-836
8,apni,10,4095,3760,4053,3499,3784,-3394,751,479,-326,1357,1984
8,apni,11,4095,3752,4072,3503,3800,-1190,2145,-565,-396,1601,2679
8,apni,12,4095,3744,4053,3483,3751,1530,2660,-985,233,327,2559
8,apni,13,4095,3741,4039,3497,3747,1995,4596,-1941,274,82,1074
8,apni,14,4095,3749,4051,3486,3739,544,4414,-1556,-279,192,74
8,apni,15,4095,3749,4062,3476,3710,535,4197,-1345,-79,-83,-160
8,apni,16,4095,3759,4044,3491,3709,410,3843,-1328,-220,-4,-195
8,apni,17,4095,3748,3997,3480,3665,238,3729,-1038,-88,-73,-126
8,apni,18,4095,3736,3988,3481,3710,200,3940,-1155,-77,-87,-41
8,apni,19,4095,3749,3951,3475,3704,142,3763,-997,39,-78,8
9,apni,0,4095,3339,3731,3485,3756,4293,-356,258,-496,-55,74
9,apni,1,4092,3335,3707,3492,3717,4080,-255,-160,-182,142,17
9,apni,2,4095,3383,3773,3495,4095,4116,-855,42,-28,-509,-334
9,apni,3,4095,3601,4069,3487,3729,4300,-960,-739,-303,-2458,297
9,apni,4,4095,3726,4095,3480,3737,4472,-813,-22,78,92,1161
9,apni,5,4095,3737,4095,3485,3763,4299,75,-770,-2124,1266,829
9,apni,6,4095,3760,4095,3499,3759,4779,1096,-1860,-1939,-327,-448
9,apni,7,4095,3767,4095,3525,3771,5786,2022,-1996,-1066,-1976,-2192
9,apni,8,4095,3767,4095,3519,3775,5461,2322,-2232,-1341,-2318,-3690
9,apni,9,4095,3753,4083,3541,3775,4100,2653,-2555,-1173,-1545,-4268
9,apni,10,4095,3756,4095,3509,3771,1906,2823,-2377,-1076,-971,-4146
9,apni,11,4095,3748,4056,3509,3765,-305,2242,-1568,-1606,-247,-3339
9,apni,12,4095,3737,4058,3501,3753,-2127,1533,-693,-1660,224,-1691
9,apni,13,4095,3749,4051,3496,3731,-2695,1829,-494,-1404,582,196
9,apni,14,4095,3743,4021,3495,3737,-2960,1182,-440,140,1150,1737
9,apni,15,4095,3735,3999,3496,3720,8,1257,-756,-659,818,2992
9,apni,16,4095,3732,3981,3495,3707,2921,5437,-1923,1163,-288,979
9,apni,17,4095,3724,4057,3491,3699,352,4611,-1502,-513,208,-80
9,apni,18,4095,3725,4047,3487,3707,-52,4071,-1077,-181,131,-144
9,apni,19,4095,3725,3993,3481,3703,-107,3658,-1224,-8,14,-142
10,apni,0,4071,3367,3733,3479,3767,4147,-728,374,-299,33,23
10,apni,1,4059,3369,3719,3481,3741,4067,-366,241,-258,54,31
10,apni,2,4084,3391,3751,3486,3769,3679,-1912,-716,-372,-111,-233
10,apni,3,4095,3603,4095,3479,3772,4351,-1080,-683,-2728,-2886,743
10,apni,4,4095,3736,4095,3484,3771,4014,-485,-2467,-1630,-2171,632
10,apni,5,4095,3773,4095,3497,3833,4590,1348,-3331,-1907,-1357,-376
10,apni,6,4095,3768,4095,3527,3869,5121,3048,-3914,-2156,-1487,-2406
10,apni,7,4095,3755,4095,3499,3773,4686,2940,-3362,-1980,-1604,-3842
10,apni,8,4095,3751,4095,3502,3768,2431,2729,-2102,-2037,-732,-4023
10,apni,9,4095,3748,4095,3496,3755,172,1799,-709,-2035,144,-3130
10,apni,10,4095,3755,4095,3500,3747,-1476,1660,-51,-2136,1565,-1361
10,apni,11,4095,3738,4095,3500,3741,-2029,2405,-223,-1121,1679,231
10,apni,12,4095,3737,4061,3503,3737,-1437,1720,-562,-322,1381,1324
10,apni,13,4095,3733,4023,3499,3731,344,1456,-916,151,582,2534
10,apni,14,4095,3733,4053,3503,3721,2600,5130,-2004,691,-188,1005
10,apni,15,4095,3737,4029,3493,3703,540,4964,-1526,-261,182,52
10,apni,16,4095,3719,3999,3487,3695,410,4222,-859,-15,-131,-177
10,apni,17,4095,3725,3989,3484,3694,219,3638,-716,91,-148,-261
10,apni,18,4095,3731,3975,3464,3669,310,3806,-704,-31,-38,-9
10,apni,19,4095,3727,4007,3469,3669,272,3951,-833,-34,45,-40
11,kemon,0,4014,3353,3720,3475,3661,4426,-349,707,-185,-280,184
11,kemon,1,4051,3349,3733,3471,3673,3878,-486,40,-363,-30,34
11,kemon,2,4029,3348,3740,3480,3673,4478,-184,146,554,-21,-218
11,kemon,3,3999,3347,3737,3480,3700,5295,-148,-618,997,-2497,-570
11,kemon,4,4020,3337,3793,3475,3691,5588,276,-1872,1838,-3082,-858
11,kemon,5,4051,3335,3755,3475,3663,4872,1763,-3343,-345,-2556,-1933
11,kemon,6,4059,3327,3764,3449,3675,3178,2023,-2985,-718,-3229,-2810
11,kemon,7,4025,3312,3795,3470,3661,1164,2043,-2385,-1300,-1613,-3606
11,kemon,8,4075,3367,3755,3476,3660,74,1782,-2131,-1573,-104,-3600
11,kemon,9,4094,3311,3759,3479,3684,-1801,1750,-1540,-2958,1770,-2947
11,kemon,10,4079,3315,3765,3465,3683,-2379,554,160,-1831,1955,-1308
11,kemon,11,4071,3315,3765,3468,3687,1537,1103,1166,-1860,3000,1015
11,kemon,12,4042,3301,3751,3477,3736,4790,3023,-242,-1468,2721,2917
11,kemon,13,4059,3304,3769,3479,3702,4860,7352,-1910,-1714,203,2096
11,kemon,14,4095,3306,3749,3475,3672,1814,8186,540,-1429,-2047,-437
11,kemon,15,4095,3308,3749,3468,3684,-2254,5314,208,2012,-865,-1703
11,kemon,16,4091,3309,3751,3463,3689,-1775,-195,281,1242,728,-2411
11,kemon,17,4043,3309,3720,3468,3740,2124,201,714,-1728,2066,550
11,kemon,18,4095,3300,3716,3475,3703,3675,6914,-1725,-559,328,1130
11,kemon,19,4095,3291,3679,3462,3687,578,5181,-1071,-173,-944,-134
12,kemon,0,4022,3305,3710,3468,3643,4326,-1091,445,-464,141,-8
12,kemon,1,4055,3339,3693,3465,3662,4137,-542,-312,490,94,-156
12,kemon,2,4051,3311,3700,3476,3667,5599,-607,-726,1117,-1844,-659
12,kemon,3,4073,3321,3848,3469,3677,7429,19,-1777,1564,-3660,-2193
12,kemon,4,4030,3320,3855,3469,3683,3988,1182,-3014,-726,-2984,-2719
12,kemon,5,4037,3306,3768,3469,3695,1654,2461,-2261,-1087,-1632,-3667
12,kemon,6,4077,3309,3739,3463,3668,279,2646,-2044,82,-611,-3667
12,kemon,7,4075,3308,3731,3477,3667,-1036,1840,-1612,-1665,-279,-3238
12,kemon,8,4070,3301,3742,3467,3663,-2303,437,-183,-1604,731,-2550
12,kemon,9,4086,3303,3797,3465,3653,-584,621,1490,-3299,2513,-419
12,kemon,10,4057,3305,3708,3464,3675,3707,1662,368,-1649,3285,2498
12,kemon,11,4095,3300,3751,3469,3683,5285,5668,-2284,-383,1756,2744
12,kemon,12,4095,3301,3720,3461,3654,3589,8231,-883,-1153,-1287,1056
12,kemon,13,4095,3300,3732,3451,3675,-90,7619,376,59,-1183,-1224
12,kemon,14,4095,3304,3703,3453,3670,-1604,2532,-629,2144,-288,-2646
12,kemon,15,4095,3294,3719,3447,3652,-1334,-280,-343,743,831,-1966
12,kemon,16,4073,3299,3739,3449,3675,894,416,436,-1880,1596,695
12,kemon,17,4084,3293,3737,3449,3656,4802,4465,469,-1284,1026,2708
12,kemon,18,4095,3302,3752,3455,3653,3602,6994,-402,-1380,-589,1130
12,kemon,19,4095,3300,3759,3454,3645,1439,6710,-333,-346,-1454,-138
13,kemon,0,3988,3279,3726,3463,3623,4132,-846,542,-164,-118,74
13,kemon,1,3979,3288,3737,3461,3637,3917,-795,527,-165,289,-29
13,kemon,2,3981,3292,3705,3467,3612,4184,-1003,524,-183,-446,-215
13,kemon,3,3991,3288,3731,3481,3592,5688,-142,-471,269,-367,-700
13,kemon,4,3991,3284,3734,3469,3642,6152,217,-1392,772,-2192,-1330
13,kemon,5,3995,3284,3793,3467,3635,5916,1208,-2128,1265,-4483,-1946
13,kemon,6,4020,3285,3699,3467,3647,3943,1945,-2186,-654,-3352,-3083
13,kemon,7,4008,3279,3733,3465,3684,1572,1861,-1762,-1166,-1997,-3782
13,kemon,8,4091,3286,3693,3468,3659,8,2278,-1704,-2029,61,-4345
13,kemon,9,4091,3291,3679,3475,3631,-1765,1020,-1524,-1742,925,-3528
13,kemon,10,4059,3292,3675,3467,3660,-2194,408,-65,-2552,1668,-1844
13,kemon,11,4062,3291,3678,3463,3628,958,770,341,-1938,2686,696
13,kemon,12,4040,3288,3701,3453,3645,3826,3146,-294,-2090,1904,2591
13,kemon,13,4052,3291,3705,3452,3644,3939,6302,-1610,-1594,-34,2096
13,kemon,14,4095,3289,3707,3451,3631,1856,9046,-354,-1355,-1653,26
13,kemon,15,4095,3289,3838,3453,3644,-1324,5949,108,1424,-864,-2065
13,kemon,16,4095,3286,3895,3438,3632,-1888,492,-449,2228,279,-2529
13,kemon,17,4074,3286,3880,3448,3627,-1330,371,-373,-445,1135,-944
13,kemon,18,4072,3283,3756,3449,3637,2352,2455,526,-1527,1328,1290
13,kemon,19,4075,3285,3719,3451,3614,3782,3989,26,-1629,723,2098
14,kemon,0,4011,3308,3719,3465,3625,4153,-683,409,-54,-174,76
14,kemon,1,4025,3310,3731,3464,3627,4346,-528,-60,131,89,31
14,kemon,2,4041,3307,3724,3467,3629,5280,-760,-1179,1018,-1759,-538
14,kemon,3,3987,3301,3738,3468,3653,8309,-17,-1442,1974,-5193,-1959
14,kemon,4,4040,3305,3743,3467,3659,4335,1193,-2144,-690,-2906,-2559
14,kemon,5,4015,3293,3726,3467,3653,2210,1585,-1836,-287,-1723,-3342
14,kemon,6,4038,3291,3703,3465,3660,1118,2032,-2453,-118,-662,-3540
14,kemon,7,4085,3297,3691,3455,3654,-465,1719,-2776,-1157,-653,-3151
14,kemon,8,4077,3299,3695,3451,3640,-2037,632,-2049,128,-600,-2664
14,kemon,9,4073,3289,3689,3451,3631,-1841,1026,-64,-2559,832,-1684
14,kemon,10,4028,3287,3695,3444,3642,975,1006,624,-2961,2335,588
14,kemon,11,4023,3281,3685,3443,3627,4128,2852,-430,-1983,2253,2371
14,kemon,12,4055,3289,3679,3437,3631,5038,5930,-1889,-1699,1046,2519
14,kemon,13,4095,3293,3690,3453,3644,2794,9022,-939,-1681,-1049,256
14,kemon,14,4095,3301,3720,3447,3637,-780,6093,-314,619,-805,-1939
14,kemon,15,4095,3286,3689,3438,3631,-1337,1622,-207,1654,375,-2543
14,kemon,16,4095,3291,3683,3437,3627,-699,305,-173,-167,1238,-1376
14,kemon,17,4067,3289,3709,3431,3627,2433,1666,133,-1395,1063,1178
14,kemon,18,4073,3287,3691,3448,3634,4642,4909,10,-1104,-93,2076
14,kemon,19,4095,3284,3703,3447,3614,2695,7641,-169,-887,-940,1043
15,kemon,0,3981,3302,3740,3474,3688,4130,-595,655,-370,27,53
15,kemon,1,4023,3303,3755,3464,3692,4181,-327,134,-507,371,-32
15,kemon,2,4015,3302,3753,3465,3667,4826,-825,-413,1360,-842,-188
15,kemon,3,3981,3301,3771,3462,3685,6710,-30,-556,972,-2458,-1547
15,kemon,4,3995,3301,3739,3445,3683,5250,803,-1542,299,-2344,-2249
15,kemon,5,4069,3291,3723,3455,3667,3051,1918,-2105,174,-1308,-2698
15,kemon,6,4061,3251,3781,3444,3759,2452,2419,-1836,349,-1283,-2580
15,kemon,7,4008,3232,3708,3431,3673,1525,2525,-2744,761,-1675,-2972
15,kemon,8,3995,3235,3703,3425,3694,-532,1252,-2011,96,-2089,-3207
15,kemon,9,4005,3219,3743,3420,4095,-2632,416,-655,-1237,-324,-2757
15,kemon,10,4029,3205,3703,3413,3671,-1963,393,-100,-2998,2001,-1182
15,kemon,11,3993,3209,3682,3401,4095,1662,1250,-170,-2500,2619,1565
15,kemon,12,4007,3197,3673,3406,3679,4316,3899,25,-2215,1787,2662
15,kemon,13,4045,3205,3660,3409,3656,3781,7274,-789,-2206,153,1659
15,kemon,14,4073,3208,3653,3406,3647,914,8668,527,-1123,-1205,-801
15,kemon,15,4032,3199,3661,3399,3691,-1716,4531,469,1497,-399,-2262
15,kemon,16,4024,3189,3663,3399,3679,-1843,426,-7,1408,1140,-2086
15,kemon,17,4013,3193,3657,3397,4095,91,541,-93,-953,1537,-297
15,kemon,18,4039,3196,3671,3399,4095,3845,2849,458,-1174,389,1944
15,kemon,19,4095,3197,3641,3404,3683,3824,5952,699,-1086,-697,1860
16,achen,0,4077,3384,3725,3495,3619,4427,-145,64,-116,-272,147
16,achen,1,4072,3404,3707,3496,3639,4161,-279,-898,558,-262,-54
16,achen,2,4095,3406,3724,3492,3631,5716,-237,-3093,-1225,-2460,-797
16,achen,3,4095,3417,3702,3483,3665,5523,2517,-2448,-2292,-3219,-2227
16,achen,4,4094,3433,3711,3487,3691,3930,2406,-1063,-1827,-1616,-3724
16,achen,5,4095,3473,3693,3481,3683,1760,2125,-567,-3428,756,-3117
16,achen,6,4095,3482,3703,3485,3668,731,2955,506,-5330,1748,-2077
16,achen,7,4095,3519,3700,3486,3656,204,3043,1821,-1542,635,-1593
16,achen,8,4095,3531,3692,3485,3643,-463,4118,-762,-773,179,-1342
16,achen,9,4095,3511,3681,3480,3645,-347,1009,2918,-2725,-3359,-2192
16,achen,10,4095,3504,3667,3465,3723,1648,345,4935,1884,401,2197
16,achen,11,4092,3500,3675,3465,3615,318,5746,228,252,3098,1858
16,achen,12,4091,3502,3667,3481,3589,-258,5318,567,-1467,-1660,-1628
16,achen,13,4095,3497,3678,3468,3593,320,716,4570,-163,-1922,-1235
16,achen,14,4095,3491,3719,3493,3578,1238,-46,5511,1734,650,1428
16,achen,15,4095,3503,3663,3451,3571,38,7838,-1633,206,1366,211
16,achen,16,4095,3507,3682,3468,3567,-58,2041,3871,-1210,-2898,-2002
16,achen,17,4095,3495,3683,3453,3577,500,1113,4161,441,726,247
16,achen,18,4095,3497,3669,3455,3577,-435,3432,2185,-126,415,385
16,achen,19,4083,3495,3672,3455,3601,-445,3727,2920,42,10,251
17,achen,0,4018,3350,3701,3500,3604,3972,-443,442,-474,-4,80
17,achen,1,4026,3347,3687,3497,3621,4125,-731,429,-963,-204,86
17,achen,2,4023,3357,3707,3469,3611,4638,-210,-989,678,22,-274
17,achen,3,4016,3365,3740,3484,3636,5594,330,-2116,-578,-2782,-893
17,achen,4,4095,3399,3747,3483,3670,5141,2304,-2355,-415,-3211,-2065
17,achen,5,4056,3401,3721,3493,3666,3676,2019,-2349,-644,-2209,-2633
17,achen,6,4073,3436,3708,3481,3653,2669,2555,-1843,-1114,-1122,-3094
17,achen,7,4095,3484,3703,3485,3655,1492,2551,-717,-3449,766,-2989
17,achen,8,4092,3481,3699,3484,3640,490,2189,533,-6715,3123,-1533
17,achen,9,4095,3527,3695,3503,3647,3,3132,791,468,1462,-752
17,achen,10,4095,3511,3687,3492,3598,-816,5380,-2482,-838,-610,-1296
17,achen,11,4095,3499,3672,3483,3595,-47,1660,1769,-2002,-3454,-1831
17,achen,12,4051,3483,3663,3487,3699,1468,296,5540,942,-932,873
17,achen,13,4095,3499,3647,3496,3640,77,6060,386,192,3623,2056
17,achen,14,4092,3511,3615,3480,3535,-364,5353,277,-2354,-2474,-2343
17,achen,15,4095,3513,4095,3480,3615,1010,-216,5504,-268,-1626,-723
17,achen,16,4095,3515,4095,3479,3573,578,2163,3701,1328,2431,1773
