sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5,salam,1,3994,3223,3576,3445,3631,3899,-790,-401,89,127,-103
5,salam,2,3995,3222,3593,3443,3653,4550,-878,-882,-33,473,-396
5,salam,3,4063,3160,3533,3428,3647,5887,37,-2513,575,-2666,-15
5,salam,4,3902,3112,3531,3389,3616,6462,1495,-2890,-809,-2515,-1388
5,salam,5,3886,3100,3493,3367,3638,5667,1494,-2949,268,-3347,-2341
5,salam,6,3880,3097,3485,3353,3618,3448,1272,-2620,-67,-3518,-2467
5,salam,7,3887,3091,4095,3351,3605,1507,1320,-2068,-222,-3426,-2520
5,salam,8,3896,3093,3556,3351,3625,-212,1235,-1934,38,-2403,-2618
5,salam,9,3899,3091,3497,3343,3659,-1437,367,-1614,116,-1628,-2543
5,salam,10,3899,3091,3499,3341,3630,-2038,-551,-1522,77,-968,-2275
5,salam,11,3899,3089,3500,3341,3609,-2297,-1227,-1514,-470,-463,-1767
5,salam,12,3893,3089,3483,3353,3629,-2611,-1700,-1734,-765,-156,-1150
5,salam,13,3883,3089,3477,3327,3622,-3144,-2474,-2147,-507,-213,-846
5,salam,14,3876,3091,3469,3337,3603,-2971,-2147,-1877,-615,-57,93
5,salam,15,3872,3083,3475,3311,3605,-3069,-1351,-1991,8,-11,59
5,salam,16,3870,3083,3503,3317,3595,-3006,-1542,-2105,-27,26,25
5,salam,17,3867,3079,3485,3307,3597,-2983,-1421,-2001,-28,-4,11
5,salam,18,3872,3080,3467,3307,3601,-3076,-1400,-1977,-130,30,33
5,salam,19,3869,3082,3467,3303,3602,-2966,-1375,-1937,-100,68,-17
6,apni,0,4095,3603,3887,3449,3605,4244,-897,-289,-563,-237,128
6,apni,1,4095,3609,3913,3449,3603,3784,-934,-812,-91,166,111
6,apni,2,4095,3612,3994,3444,3607,3710,-1332,-1203,-607,352,-124
6,apni,3,4095,3674,3989,3471,3665,6087,550,-2325,-1546,-2021,-1436
6,apni,4,4095,3720,4044,3483,3725,6509,3481,-3163,-2130,-2630,-3741
6,apni,5,4095,3743,4044,3456,3749,4283,3995,-2668,-1564,-2362,-4930
6,apni,6,4095,3743,4029,3428,3759,1755,2617,-1688,-1838,-2132,-4205
6,apni,7,4095,3757,4023,3417,3775,-656,1266,-513,-1428,-1430,-3550
6,apni,8,4095,3742,4020,3415,3795,-2211,1464,-364,-978,-97,-791
6,apni,9,4095,3743,3999,3412,3823,-3035,1177,-13,-853,538,983
6,apni,10,4095,3753,4024,3409,3804,-2018,662,-108,-267,592,1818
6,apni,11,4095,3743,4005,3411,3784,1956,4258,-579,346,590,2356
6,apni,12,4095,3740,3995,3412,3782,-449,4954,-956,103,-132,-172
6,apni,13,4095,3738,4003,3401,3772,-1239,4125,-893,6,89,-87
6,apni,14,4095,3733,3983,3405,3773,-704,3944,-900,3,12,-59
6,apni,15,4095,3733,3997,3403,3765,-960,3815,-628,-158,-83,-114
6,apni,16,4095,3734,4043,3400,3765,-1128,3849,-485,-32,23,-73
6,apni,17,4095,3735,3996,3401,3767,-1141,3843,-742,-31,-5,-84
6,apni,18,4095,3725,3982,3413,3773,-988,3908,-768,-72,42,-15
6,apni,19,4095,3724,3991,3406,3765,-1014,3910,-656,-121,21,0
7,apni,0,4095,3454,3821,3463,3722,4112,-1278,44,-426,76,31
7,apni,1,4095,3451,3799,3461,3720,3874,-986,-431,-773,387,249
7,apni,2,4095,3453,3802,3452,3721,3248,-1552,-1036,-822,-7,-65
7,apni,3,4095,3629,3997,3447,3735,6294,746,-2795,-324,-2327,-763
7,apni,4,4095,3701,3998,3439,3733,7089,3443,-2493,-2565,-1938,-3082
7,apni,5,4095,3722,4020,3455,3814,6998,3100,-1927,-625,-2822,-5259
7,apni,6,4095,3752,4015,3453,3824,4048,2721,-1761,-535,-2480,-5220
7,apni,7,4095,3757,4027,3445,3879,953,1616,-1396,-1781,-1599,-3957
7,apni,8,4095,3753,4067,3461,3879,-1378,795,-914,-1484,-893,-2806
7,apni,9,4095,3753,4027,3465,3871,-3158,-171,-473,-1328,-529,-1482
7,apni,10,4095,3741,4005,3475,3879,-3922,-186,259,-885,177,662
7,apni,11,4095,3731,4011,3451,3865,-3347,441,110,-522,806,1894
7,apni,12,4095,3724,3998,3451,3849,-1637,1104,-10,-504,1433,3151
7,apni,13,4095,3711,4015,3443,3847,1559,4337,-1583,913,157,2365
7,apni,14,4095,3708,3999,3437,3822,117,5487,-1861,226,-97,406
7,apni,15,4095,3711,3995,3431,3833,-958,4444,-1471,-115,-27,-37
7,apni,16,4095,3707,3987,3422,3819,-669,3719,-928,47,49,-151
7,apni,17,4095,3707,3988,3429,3822,-901,3562,-1023,-86,68,8
7,apni,18,4095,3701,3975,3419,3817,-771,3804,-1020,265,-192,-92
7,apni,19,4095,3707,3977,3419,3827,-733,3909,-1027,-33,-16,-39
8,apni,0,4095,3449,3817,3539,3771,4252,-810,-86,-129,-182,-20
8,apni,1,4095,3449,3797,3529,3759,3875,-866,-695,105,314,-100
8,apni,2,4095,3507,3861,3515,3772,4121,-897,-505,-497,-332,-281
8,apni,3,4095,3614,3950,3493,3752,4662,-653,-291,-1810,-1007,-613
8,apni,4,4095,3595,3917,3468,3762,5065,2209,-859,-1272,-260,-709
8,apni,5,4095,3529,3895,3461,3771,5478,2457,-1453,283,-926,-2153
8,apni,6,4095,3525,3875,3451,3743,5492,2761,-1297,-95,-1950,-3364
8,apni,7,4095,3537,3844,3448,3726,4487,2990,-1511,184,-2253,-4080
8,apni,8,4095,3565,3884,3445,3749,2615,2562,-1624,276,-3212,-4716
8,apni,9,4095,3575,3933,3467,3725,-655,1494,-1109,-1396,-2316,-3804
8,apni,10,4095,3656,3987,3465,3732,-2590,340,-310,-1186,-1547,-2478
8,apni,11,4095,3695,4095,3447,3784,-3478,117,210,-1842,-728,-345
8,apni,12,4095,3736,4056,3439,3787,-3613,147,347,-1271,362,1478
8,apni,13,4095,3753,4027,3435,3772,-2735,1068,-41,-214,814,2466
8,apni,14,4095,3740,4004,3437,3766,-1030,2354,-348,-117,928,3049
8,apni,15,4095,3750,3991,3436,3757,354,4629,-761,1052,-353,1491
8,apni,16,4095,3747,3987,3433,3767,-551,5218,-1025,309,-88,340
8,apni,17,4095,3738,4003,3433,3773,-998,4168,-791,-33,-39,64
8,apni,18,4095,3739,3979,3431,3767,-848,3827,-784,49,-117,-14
8,apni,19,4095,3737,3985,3428,3765,-813,3983,-635,33,-117,9
9,apni,0,4095,3335,3769,3422,3748,4168,-869,717,-583,-448,122
9,apni,1,4095,3321,3698,3422,3691,4042,-586,-393,-120,361,-41
9,apni,2,4095,3338,3753,3415,3788,4375,512,167,-382,-756,59
9,apni,3,4093,3320,3737,3414,3753,4956,339,465,-302,734,-654
9,apni,4,4095,3357,3816,3401,3762,5651,731,750,461,-684,-1516
9,apni,5,4090,3443,3845,3391,3709,5851,1852,291,791,-1275,-2420
9,apni,6,4095,3527,3864,3403,3717,5418,2351,-99,72,-2018,-3182
9,apni,7,4095,3561,3897,3407,3735,4778,3078,-452,1336,-1643,-3602
9,apni,8,4095,3616,4005,3406,3717,3174,2699,-1261,2698,-3227,-4051
9,apni,9,4095,3667,4000,3411,3834,-374,11,-1191,-273,-3403,-3108
9,apni,10,4095,3683,4015,3402,3851,-2562,433,-332,-1118,-1453,-890
9,apni,11,4095,3699,3999,3402,3816,-2869,1337,-701,-2586,326,998
9,apni,12,4095,3709,3980,3384,3847,-2582,1798,-302,-755,253,1507
9,apni,13,4095,3743,4019,3391,3896,-651,2118,-156,-356,531,1964
9,apni,14,4095,3744,4008,3367,3929,1542,6030,-1436,-93,151,904
9,apni,15,4095,3756,4015,3349,3849,-1560,4448,-1299,-178,-169,-242
9,apni,16,4095,3753,3987,3320,3861,-1171,3809,-598,-59,-155,-215
9,apni,17,4095,3741,3991,3325,3837,-1220,3487,-817,-156,-7,-61
9,apni,18,4095,3734,3991,3325,3835,-1292,3518,-430,50,-66,10
9,apni,19,4095,3731,3987,3325,3834,-1197,3778,-602,14,43,80
10,apni,0,4095,3374,3744,3487,3687,4163,-1139,208,-540,99,69
10,apni,1,4090,3371,3730,3487,3685,3931,-874,-134,-426,178,62
10,apni,2,4095,3372,3723,3485,3759,4086,-893,-460,1324,3172,-748
10,apni,3,4095,3372,3725,3461,3689,5907,-874,-1267,-1040,-1475,206
10,apni,4,4095,3399,3707,3452,3704,6055,1927,-1045,-53,-2251,-993
10,apni,5,4095,3470,3785,3442,3687,6861,1539,-1378,-496,-2829,-2904
10,apni,6,4095,3592,3881,3433,3683,6579,2065,-1596,-1482,-2026,-4512
10,apni,7,4095,3657,3952,3425,3711,4408,2021,-1648,-967,-2426,-5161
10,apni,8,4095,3682,3951,3419,3769,1453,1623,-1571,-1086,-1998,-4539
10,apni,9,4095,3703,3993,3416,3797,-1452,168,-1113,-2107,-1551,-3537
10,apni,10,4095,3725,3973,3405,3813,-2776,-723,-171,-2316,-330,-493
10,apni,11,4095,3729,3983,3409,3800,-3760,80,-509,-1315,1074,1583
10,apni,12,4095,3739,4024,3413,3791,-2791,1010,-366,-358,214,2238
10,apni,13,4095,3725,4008,3410,3789,-334,3707,-850,465,174,2796
10,apni,14,4095,3708,3993,3403,3791,220,5830,-990,288,-250,1096
10,apni,15,4095,3704,3992,3385,3773,-894,4693,-286,-29,-139,160
10,apni,16,4095,3707,3990,3383,3774,-1072,3697,-569,123,59,93
10,apni,17,4095,3705,3974,3375,3768,-590,3921,-523,-15,-2,281
10,apni,18,4095,3704,3964,3376,3783,-403,4266,-568,37,122,165
10,apni,19,4095,3703,3966,3374,3775,-402,4199,-491,-51,66,25
11,kemon,0,4047,3353,3646,3467,3612,4206,-813,-326,-846,-18,65
11,kemon,1,4049,3358,3639,3455,3612,4165,-443,-1238,148,93,-39
11,kemon,2,4037,3347,3669,3453,3607,6090,-502,-1311,2008,-1655,-1222
11,kemon,3,4067,3319,3626,3450,3647,6141,175,-1294,1396,-3919,-3176
11,kemon,4,4071,3289,3629,3439,3621,3845,2571,-2729,-1024,-2201,-3704
11,kemon,5,4073,3239,3608,3428,3621,1887,3460,-2289,-2117,-1117,-4704
11,kemon,6,4039,3214,3592,3415,3720,248,2723,-1461,-1270,-499,-3578
11,kemon,7,3996,3197,3592,3381,3719,-830,1001,-560,-1375,1125,-2374
11,kemon,8,3992,3175,3595,3369,3603,-2592,317,-828,-900,1063,-1294
11,kemon,9,4003,3163,3560,3363,3603,-1403,1839,928,-2217,1734,-310
11,kemon,10,3957,3117,3547,3352,3597,2131,2099,338,-1413,2506,1971
11,kemon,11,3931,3107,3579,3349,3613,4176,4353,161,-1636,826,2993
11,kemon,12,3927,3107,3576,3335,3577,3759,6833,237,-806,-1230,1955
11,kemon,13,3918,3103,3543,3325,3575,769,8310,2113,-574,-1402,-153
11,kemon,14,3909,3100,3541,3320,3581,-1094,4423,610,1090,-159,-2180
11,kemon,15,3903,3067,3519,3315,3580,-1087,1246,-281,818,914,-2249
11,kemon,16,3898,3087,3511,3309,3561,-1143,1023,-463,-651,1331,-824
11,kemon,17,3902,3087,3512,3311,3581,1765,2242,725,-1361,827,1199
11,kemon,18,3891,3087,3527,3309,3599,4151,3896,755,-948,-187,2184
11,kemon,19,3893,3093,3527,3309,3590,3654,6602,1584,-709,-1028,1695
12,kemon,0,3978,3283,3604,3427,3639,4245,-422,251,-140,-341,26
12,kemon,1,3981,3257,3661,3428,3640,5453,-203,-541,946,1230,-230
12,kemon,2,3988,3258,3597,3419,3627,7091,-308,889,206,905,-2371
12,kemon,3,4005,3247,3631,3437,3627,6079,3145,788,-327,615,-3560
12,kemon,4,4057,3243,3684,3423,3635,3733,3616,1350,341,-659,-4729
12,kemon,5,4085,3211,3655,3397,3653,1071,2493,886,551,198,-4369
12,kemon,6,4029,3195,3640,3375,3645,-1533,825,-204,1715,508,-3144
12,kemon,7,4029,3175,3631,3364,3653,-2632,1225,494,-72,1236,-1569
12,kemon,8,4009,3175,3615,3365,3625,-83,1052,1185,-1565,2047,714
12,kemon,9,4015,3161,3603,3363,3625,3734,2615,635,-842,1956,3029
12,kemon,10,4020,3159,3669,3364,3630,4986,5434,80,-972,263,2426
12,kemon,11,4009,3155,3655,3357,3639,3846,6721,1129,-1152,-1258,973
12,kemon,12,4030,3150,3634,3357,3707,792,7214,2067,-589,-810,-859
12,kemon,13,4012,3144,3637,3343,3654,-818,4235,303,929,-297,-2379
12,kemon,14,4005,3141,3634,3336,3627,-1245,1589,-808,1689,-197,-2187
12,kemon,15,4009,3135,3575,3337,3677,-1492,1840,-514,157,482,-1242
12,kemon,16,3995,3131,3608,3339,3624,-475,1636,647,-601,369,119
12,kemon,17,4000,3132,3625,3335,3629,2280,2949,982,-918,1007,2244
12,kemon,18,3987,3131,3639,3343,3630,4386,4128,829,-627,309,2613
12,kemon,19,3988,3133,3579,3347,3631,4650,7682,1228,-1332,-608,1314
13,kemon,0,4009,3336,3671,3449,3635,4386,-640,196,-157,-15,31
13,kemon,1,4037,3325,3665,3433,3635,4027,-894,-109,-152,362,-58
13,kemon,2,4031,3337,3659,3413,3657,4338,-1419,165,-98,412,-199
13,kemon,3,4038,3333,3673,3404,3623,5742,230,1363,1072,103,-1076
13,kemon,4,4049,3323,3661,3359,3615,6103,780,234,300,508,-1709
13,kemon,5,4007,3244,3631,3343,3625,6049,3244,1368,-514,149,-3098
13,kemon,6,4010,3214,3672,3335,3645,2991,3395,1006,-723,355,-4676
13,kemon,7,3995,3195,3686,3321,3631,1074,1897,935,2258,-740,-4540
13,kemon,8,3997,3177,3565,3317,3641,-1250,1324,295,1688,-213,-3179
13,kemon,9,3975,3163,3565,3320,3643,-1988,1768,697,-715,775,-1650
13,kemon,10,3979,3159,3579,3293,3629,241,920,490,-544,1719,1095
13,kemon,11,4013,3156,3577,3312,3627,3395,2703,459,-714,1164,3027
13,kemon,12,3979,3150,3563,3315,3619,4248,4678,184,-1100,346,2626
13,kemon,13,3959,3147,3601,3311,3613,3910,5980,661,-1796,-956,1283
13,kemon,14,3965,3147,3559,3310,3625,2664,6946,1937,-1346,-1403,-169
13,kemon,15,3973,3142,3563,3307,3661,653,5574,1427,-236,-1001,-1900
13,kemon,16,3978,3131,3548,3299,3623,-494,3631,921,476,74,-3213
13,kemon,17,3975,3133,3558,3303,3616,-1435,2379,197,461,661,-3220
13,kemon,18,3962,3125,3545,3299,3624,-1969,823,-263,516,1169,-1410
13,kemon,19,3967,3124,3546,3294,3622,731,1365,368,-606,992,1939
14,kemon,0,4021,3353,3676,3479,3667,4223,-639,532,-229,-428,3
14,kemon,1,4037,3349,3669,3475,3672,4400,-811,-244,226,577,-135
14,kemon,2,4021,3352,3683,3465,3671,4518,-1640,606,-487,564,-297
14,kemon,3,4014,3349,3661,3465,3658,5793,329,569,-434,422,-1190
14,kemon,4,4009,3351,3657,3471,3639,5627,2238,614,304,81,-2208
14,kemon,5,4013,3347,3688,3479,3658,4437,3051,600,-9,-189,-3070
14,kemon,6,4015,3339,3721,3468,3695,3668,3313,396,165,141,-4271
14,kemon,7,4031,3317,3718,3455,3673,1522,2733,998,1413,661,-4810
14,kemon,8,4037,3307,3671,3451,3659,-1070,1464,-185,1621,79,-3329
14,kemon,9,4013,3287,3629,3439,3629,-1753,1233,1259,-500,934,-1236
14,kemon,10,4010,3242,3635,3415,3624,743,605,673,-1530,2538,1463
14,kemon,11,3999,3207,3613,3401,3615,3680,2558,436,-1606,1381,3370
14,kemon,12,4005,3189,3661,3400,3612,5335,5785,-4,-1567,23,2847
14,kemon,13,3983,3163,3621,3391,3605,4388,7377,1806,-948,-1843,775
14,kemon,14,3967,3132,3612,3381,3636,1214,6910,1505,-734,-1384,-962
14,kemon,15,3975,3123,3590,3367,3622,-289,4833,687,1027,-848,-2369
14,kemon,16,3965,3117,3567,3355,3596,-614,2162,-186,1671,-110,-2789
14,kemon,17,3965,3113,3557,3353,3571,-1734,865,-356,68,903,-1539
14,kemon,18,3960,3111,3565,3348,3547,-620,1029,354,-1491,1528,178
14,kemon,19,3958,3113,3578,3341,3571,1653,2014,958,-1387,1005,2001
15,kemon,0,3998,3257,3630,3435,3557,4151,-661,625,-566,-275,-53
15,kemon,1,4007,3245,3603,3439,3608,4316,-652,337,-269,404,-93
15,kemon,2,3996,3231,3643,3431,3567,4897,-132,138,-480,690,-557
15,kemon,3,3997,3214,3607,3421,3594,6798,284,1144,248,534,-1663
15,kemon,4,3988,3207,3612,3413,3567,5459,1910,876,1049,-72,-2333
15,kemon,5,4004,3207,3611,3415,3604,4002,3079,1386,75,519,-3633
15,kemon,6,3990,3193,3671,3411,3547,2130,3221,1519,87,552,-4213
15,kemon,7,3987,3171,3723,3391,3544,102,2104,610,2013,311,-3513
15,kemon,8,3965,3144,3605,3381,3545,-1437,1599,-428,1420,661,-2110
15,kemon,9,3960,3119,3601,3373,3548,-1482,1884,69,30,1281,-955
15,kemon,10,3951,3119,3571,3371,3540,33,1668,-83,-498,1637,885
15,kemon,11,3964,3119,3568,3366,3533,1901,2354,315,-1142,1031,2058
15,kemon,12,3960,3119,3571,3368,3530,3551,3318,980,-1255,298,2505
15,kemon,13,3943,3112,3611,3367,3532,4695,4620,740,-2121,-75,1898
15,kemon,14,3944,3115,3566,3363,3531,4814,6124,1640,-1359,-1173,853
15,kemon,15,3942,3103,3562,3363,3518,2864,6541,2144,-756,-1267,-990
15,kemon,16,3955,3109,3573,3355,3511,669,5223,1615,187,-780,-2529
15,kemon,17,3958,3103,3550,3353,3513,-559,2579,254,2302,-143,-3110
15,kemon,18,4003,3101,3551,3351,3507,-1507,1088,-198,1845,692,-2520
15,kemon,19,3967,3101,3557,3350,3511,-957,915,-125,-727,1739,-611
16,achen,0,4095,3464,3742,3567,3544,4266,-99,-424,-139,56,-48
16,achen,1,4095,3455,3742,3562,3539,4142,60,-386,-322,65,-71
16,achen,2,4095,3443,3740,3561,3559,5317,1285,-900,2375,-216,-941
16,achen,3,4095,3447,3741,3555,3601,5886,1856,-65,-2841,900,-2462
16,achen,4,4095,3433,3741,3551,3631,4005,2152,1171,-3595,1754,-3058
16,achen,5,4095,3432,3733,3535,3655,2359,2062,2059,-693,1925,-2514
16,achen,6,4088,3437,3719,3501,3638,1652,2365,2087,-50,1519,-1841
16,achen,7,4073,3416,3693,3486,3623,1719,3573,1174,-288,170,-2094
16,achen,8,4057,3400,3687,3483,3646,927,1785,1806,-2663,-1714,-3437
16,achen,9,4049,3406,3705,3479,3629,1491,441,5684,-668,-761,-205
16,achen,10,4046,3399,3676,3480,3623,815,3099,3603,903,1514,2950
16,achen,11,4045,3390,3699,3512,3610,273,5330,1549,-6,80,-1326
16,achen,12,4044,3403,3759,3517,3623,1238,-179,4700,253,-1196,-2754
16,achen,13,4041,3381,3705,3501,3769,1144,-97,5275,1462,1100,3213
16,achen,14,4085,3385,3705,3512,3643,512,6315,142,-923,1086,1928
16,achen,15,4056,3384,3705,3480,3603,1290,1954,3390,-51,-2221,-2587
16,achen,16,4044,3375,3704,3497,3736,1308,-66,6142,444,295,1167
16,achen,17,4055,3368,3721,3501,3607,698,5531,1840,-397,1993,1666
16,achen,18,4041,3371,3653,3481,3580,683,2726,2532,-969,-1222,-2558
16,achen,19,4052,3365,3723,3485,3593,1001,-392,5632,334,22,335
17,achen,0,4068,3372,3673,3511,3576,4123,-479,-137,-204,-71,9
17,achen,1,4071,3374,3679,3511,3567,4157,160,-435,52,269,-38
17,achen,2,4063,3375,3672,3515,3579,5434,179,-113,900,395,-982
17,achen,3,4062,3363,3677,3526,3605,5742,1764,145,126,498,-1983
17,achen,4,4053,3359,3679,3509,3562,4319,2102,788,-1719,748,-2740
17,achen,5,4067,3364,3685,3511,3560,3450,3076,1460,-1262,1283,-3038
17,achen,6,4070,3415,3725,3500,3560,2338,2478,2121,-423,1481,-3044
17,achen,7,4059,3410,3677,3491,3573,1067,3023,821,-206,1389,-2957
17,achen,8,4042,3427,3663,3483,3624,100,2873,1304,-2032,-1002,-3062
17,achen,9,4023,3437,3677,3484,3640,-249,1748,1646,-573,-1214,-2669
17,achen,10,4031,3435,3717,3492,3607,250,351,4321,631,-1839,-283
17,achen,11,4027,3417,3693,3494,3655,123,2260,4592,175,1099,3437
17,achen,12,4030,3397,3671,3507,3571,321,6608,985,-257,132,-1106
17,achen,13,4021,3403,3699,3507,3576,273,-361,5204,143,-1521,-2483
17,achen,14,4021,3385,3661,3493,3591,738,1319,4660,81,354,2454
17,achen,15,4015,3379,3651,3493,3577,62,6151,1062,-957,-238,-638
17,achen,16,4009,3373,3709,3499,3551,520,1015,4941,-141,-988,-2739
17,achen,17,4000,3372,3663,3493,3562,687,244,4978,489,530,1799
17,achen,18,4011,3365,3629,3485,3562,-49,6056,754,-1113,653,232
17,achen,19,4008,3371,3656,3486,3543,-25,776,5492,-91,-1026,-1994
18,achen,0,4047,3307,3635,3479,3556,4238,-415,-23,-211,-168,19
