sample_id,label,timestep,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6,apni,12,4095,3828,4095,3655,4095,469,3363,197,-3089,1841,2549
6,apni,13,4095,3812,4095,3651,4095,2887,4742,107,211,569,2137
6,apni,14,4095,3803,4095,3627,4095,1236,4016,-155,434,-210,-263
6,apni,15,4095,3803,4095,3631,3693,30,3145,-417,176,-443,-227
6,apni,16,4095,3797,4095,3629,3670,217,3625,-507,-218,-146,17
6,apni,17,4095,3821,4095,3627,3673,373,4265,-705,46,-177,99
6,apni,18,4095,3804,4095,3616,3652,375,4068,-673,3,-127,106
6,apni,19,4095,3801,4095,3621,3644,359,3982,-754,-47,-21,34
7,apni,0,4076,3527,3820,3576,3629,3436,-1018,-1699,-269,152,-13
7,apni,1,4095,3529,3807,3590,3625,3336,-940,-1949,-88,217,39
7,apni,2,4043,3526,3813,3565,3641,3550,-466,-2127,678,-253,-191
7,apni,3,4045,3517,3805,3557,3623,3287,-1553,-1276,-65,-283,-433
7,apni,4,4060,3515,3855,3561,3623,3299,-1386,-1528,461,223,74
7,apni,5,4095,3526,4095,3560,3635,3590,-747,-1912,-356,1155,-5
7,apni,6,4095,3540,4095,3561,3627,3993,-341,-2000,-1356,1105,9
7,apni,7,4095,3609,4095,3592,3643,5615,2081,-2225,-1771,-252,-2290
7,apni,8,4095,3702,4095,3592,3639,6053,3109,-2338,-345,-1924,-3845
7,apni,9,4095,3742,4095,3590,3647,3288,2857,-2062,-969,-1334,-4467
7,apni,10,4095,3775,4095,3575,3619,664,2244,-1376,-736,-630,-3820
7,apni,11,4095,3803,4095,3628,3608,-1062,1865,-1030,-1354,315,-2232
7,apni,12,4095,3811,4095,3635,3602,-938,2260,-934,-1253,940,662
7,apni,13,4095,3823,4095,3631,3662,1051,2899,-698,447,-68,1387
7,apni,14,4095,3819,4095,3623,3685,1963,3959,-500,-673,62,718
7,apni,15,4095,3819,4095,3609,3719,894,3350,-601,-35,184,-57
7,apni,16,4095,3815,4095,3613,3692,541,3593,-296,285,-89,-97
7,apni,17,4095,3817,4095,3603,3688,582,4015,-598,-28,25,3
7,apni,18,4095,3807,4095,3601,3673,537,3945,-557,-45,-24,-90
7,apni,19,4095,3795,4095,3603,3667,567,3715,-634,-68,-13,-17
8,apni,0,4076,3508,3828,3591,3635,3661,-361,-1498,-95,24,-1
8,apni,1,4095,3483,3849,3596,3629,3685,-145,-1490,-74,224,72
8,apni,2,4078,3509,3847,3581,3641,3677,-361,-1562,181,-253,-62
8,apni,3,4067,3499,3901,3593,3628,3932,439,-1393,55,29,-158
8,apni,4,4095,3515,3885,3591,3637,4655,1340,-2362,-877,-29,-1964
8,apni,5,4095,3640,3947,3609,3629,5180,2292,-2095,-1315,176,-3423
8,apni,6,4095,3741,4071,3599,3665,4836,4318,-1484,-811,-870,-4378
8,apni,7,4095,3787,4095,3591,3653,1530,3236,-1012,-524,-209,-4542
8,apni,8,4095,3788,4095,3615,3656,-874,2826,-603,-77,-322,-3509
8,apni,9,4095,3799,4095,3605,3704,-2218,2180,-1002,-740,246,-2605
8,apni,10,4095,3816,4095,3622,3655,-2571,1842,-599,-1653,1232,-445
8,apni,11,4095,3829,4095,3637,3663,-956,1665,-653,977,499,853
8,apni,12,4095,3817,4095,3663,3723,1286,4262,-609,-1168,1101,2845
8,apni,13,4095,3806,4095,3635,3688,2089,5601,-70,222,-252,953
8,apni,14,4095,3815,4095,3631,3693,289,4203,-630,-330,16,42
8,apni,15,4095,3797,4095,3629,3700,287,4044,-587,-235,110,108
8,apni,16,4095,3804,4095,3622,3691,378,4033,-767,-307,-96,118
8,apni,17,4095,3798,4095,3613,3691,243,3920,-240,46,-109,44
8,apni,18,4095,3797,4095,3623,3685,276,3992,-485,70,-3,42
8,apni,19,4095,3793,4095,3620,3687,322,3886,-603,-12,-43,-19
9,apni,0,4095,3516,3931,3573,3636,3653,-262,-1636,-84,114,14
9,apni,1,4067,3517,3941,3571,3621,3641,-304,-1747,-121,239,2
9,apni,2,4075,3510,3962,3575,3625,3696,-782,-1590,520,-346,-161
9,apni,3,4085,3511,3897,3575,3625,3755,-294,-1421,-8,268,-86
9,apni,4,4095,3528,4004,3589,3627,3892,79,-1354,-93,110,-934
9,apni,5,4095,3567,4041,3579,3627,4393,806,-2209,-1012,187,-1909
9,apni,6,4095,3655,4057,3609,3671,4611,2473,-1929,-1001,243,-2993
9,apni,7,4095,3693,4059,3593,3636,3554,3734,-1439,-70,-989,-2824
9,apni,8,4095,3749,4095,3580,3617,1725,3820,-1199,-415,-422,-3238
9,apni,9,4095,3797,4095,3603,3603,271,3147,-839,-464,-26,-2742
9,apni,10,4095,3811,4095,3628,3565,-493,3037,-688,-978,592,-1750
9,apni,11,4095,3763,4095,3639,3562,-1008,3506,-343,-813,1242,-885
9,apni,12,4095,3804,4095,3631,3615,-672,2747,203,-935,960,291
9,apni,13,4095,3805,4095,3655,3719,1043,2724,-255,376,-305,1128
9,apni,14,4095,3801,4095,3646,3685,1333,4188,1073,243,-476,462
9,apni,15,4095,3802,4095,3643,3690,274,3932,325,87,91,115
9,apni,16,4095,3806,4095,3626,3691,401,3870,175,18,-86,-64
9,apni,17,4095,3804,4095,3619,3681,532,3930,97,-49,-45,-22
9,apni,18,4095,3797,4095,3669,3677,441,4030,-3,-51,3,-6
9,apni,19,4095,3787,4095,3623,3681,439,4006,210,-28,-29,-51
10,apni,0,4095,3561,3983,3550,3599,3798,-602,-1578,49,-143,-3
10,apni,1,4095,3561,3943,3560,3602,3730,-672,-1614,-259,248,23
10,apni,2,4095,3556,3911,3553,3609,3711,-608,-1553,29,-117,128
10,apni,3,4095,3555,3955,3550,3598,3768,-507,-1109,-40,43,-177
10,apni,4,4095,3549,3947,3549,3592,3702,-197,-1730,358,20,-1043
10,apni,5,4095,3565,3923,3551,3603,4867,827,-2742,-974,-470,-2177
10,apni,6,4095,3639,3948,3576,3604,5060,3223,-2476,-642,-1177,-3470
10,apni,7,4095,3706,4060,3579,3597,3179,3564,-2205,-1008,-1482,-3793
10,apni,8,4095,3748,4095,3564,3602,1130,2863,-1301,-754,-1065,-3866
10,apni,9,4095,3803,4095,3601,3581,-788,2438,-502,-1853,471,-2968
10,apni,10,4095,3823,4095,3658,3622,-1531,2163,-967,-2077,1570,-614
10,apni,11,4095,3807,4095,3646,3605,179,2621,-1087,-1176,2081,2184
10,apni,12,4095,3797,4095,3623,3675,2886,4580,-638,281,819,2047
10,apni,13,4095,3799,4095,3629,3663,2453,4304,-520,-480,-198,421
10,apni,14,4095,3788,4095,3636,3659,1416,3661,-373,-17,123,-167
10,apni,15,4095,3789,4095,3613,3644,1029,3670,-311,-256,113,-33
10,apni,16,4095,3790,4095,3621,3660,1147,3834,-223,-13,167,3
10,apni,17,4095,3775,4095,3599,3663,1110,3855,-351,12,-78,-203
10,apni,18,4095,3789,4095,3613,3659,1194,3851,-316,39,12,59
10,apni,19,4095,3784,4095,3606,3658,1173,3866,-339,-70,-52,-3
11,kemon,0,4095,3527,3756,3533,3589,3824,-108,-1427,-224,-74,57
11,kemon,1,4095,3533,3743,3527,3589,3849,-70,-1647,270,-20,6
11,kemon,2,4095,3519,3788,3533,3595,3842,-3,-1446,210,95,21
11,kemon,3,4095,3532,3770,3511,3595,3551,-771,-1363,-290,44,-159
11,kemon,4,4095,3529,3759,3529,3596,4396,225,-2745,-980,-38,-824
11,kemon,5,4095,3531,3767,3531,3603,4779,1518,-2464,-267,-1528,-1829
11,kemon,6,4095,3551,3771,3544,3607,4344,2917,-2733,-913,-1749,-2969
11,kemon,7,4095,3603,3803,3547,3601,2234,3455,-1767,-2021,-751,-3171
11,kemon,8,4095,3603,3804,3543,3579,972,2830,-1140,-1922,630,-3163
11,kemon,9,4095,3623,3788,3556,3562,33,1719,-654,-2694,2261,-2962
11,kemon,10,4095,3748,4095,3543,3549,-1712,3460,-941,-379,1455,-1557
11,kemon,11,4095,3711,4095,3525,3564,-2068,2310,1549,-1133,3120,-2322
11,kemon,12,4095,3655,3899,3577,3577,1173,3364,-77,-624,4558,-27
11,kemon,13,4095,3518,3823,3557,3597,444,21,-1539,170,1319,1573
11,kemon,14,4095,3491,3760,3555,3544,3286,6577,-893,-1823,-65,2041
11,kemon,15,4095,3465,3692,3544,3542,555,7122,-466,-1709,-1103,123
11,kemon,16,4095,3467,3700,3527,3603,-1533,4879,168,495,-969,-1222
11,kemon,17,4095,3477,3705,3531,3623,-2167,2411,661,1783,581,-1666
11,kemon,18,4095,3477,3717,3540,3603,-1452,2197,-429,518,670,-1321
11,kemon,19,4095,3478,3725,3519,3592,-253,2216,-549,-767,574,158
12,kemon,0,4023,3487,3687,3534,3596,3622,-657,-1801,-659,249,40
12,kemon,1,4025,3475,3695,3535,3620,3344,-1040,-1791,-5,49,-186
12,kemon,2,4029,3469,3699,3538,3624,3719,-556,-1768,287,-41,64
12,kemon,3,4029,3475,3688,3533,3621,3343,-689,-1569,-937,399,-57
12,kemon,4,4038,3477,3695,3547,3619,3631,-313,-2750,1111,-580,-461
12,kemon,5,4095,3495,3699,3533,3626,4663,1169,-2600,-544,-1023,-2339
12,kemon,6,4095,3541,3740,3541,3640,4302,2056,-2120,-1012,-169,-3678
12,kemon,7,4095,3565,3801,3573,3629,3035,3049,-2354,-419,-582,-3073
12,kemon,8,4095,3559,3769,3528,3625,1584,2932,-1856,-1914,356,-3814
12,kemon,9,4095,3547,3770,3554,3603,381,2928,-532,-3574,3139,-3533
12,kemon,10,4095,3517,3795,3532,3631,-41,3058,-382,-599,3549,-1635
12,kemon,11,4095,3479,3765,3527,3607,-614,3761,-660,-592,2131,-1051
12,kemon,12,4095,3469,3731,3519,3603,-2782,1634,-32,152,1270,-1340
12,kemon,13,4095,3445,3687,3511,3637,-385,83,178,-803,2284,899
12,kemon,14,4095,3453,3699,3519,3591,3385,4629,-244,314,-151,2416
12,kemon,15,4095,3447,3691,3515,3598,1847,5854,65,-1712,-1035,1042
12,kemon,16,4095,3447,3689,3520,3609,429,6292,759,-918,-1727,499
12,kemon,17,4095,3451,3669,3530,3615,-1172,5748,991,-28,-951,-656
12,kemon,18,4095,3433,3661,3517,3612,-1496,4445,875,1561,674,-2090
12,kemon,19,4095,3467,3662,3515,3621,-1495,1840,-220,1674,1278,-2416
13,kemon,0,4095,3529,3733,3547,3601,3591,-1000,-1445,-167,-42,-40
13,kemon,1,4095,3529,3743,3533,3599,3576,-676,-1540,-322,50,10
13,kemon,2,4095,3533,3749,3543,3612,3465,-643,-1893,500,-313,18
13,kemon,3,4095,3529,3738,3527,3579,3576,-1062,-1170,153,58,-148
13,kemon,4,4095,3528,3737,3531,3597,3996,-969,-1734,1559,-758,-781
13,kemon,5,4095,3528,3733,3531,3589,4078,-1132,-1964,835,-776,-982
13,kemon,6,4095,3528,3731,3531,3593,4259,-220,-3099,-607,-1002,-1494
13,kemon,7,4095,3540,3731,3543,3596,4107,2223,-3912,-1886,-976,-3626
13,kemon,8,4095,3519,3733,3540,3590,2486,3283,-3325,-1097,-1695,-3470
13,kemon,9,4095,3517,3735,3591,3590,1548,2841,-739,-2893,-189,-4439
13,kemon,10,4095,3496,3727,3540,3604,163,2872,494,-3315,3201,-3379
13,kemon,11,4095,3485,3719,3544,3621,-696,2600,30,-1021,3880,-1840
13,kemon,12,4095,3451,3673,3529,3625,-1320,1259,-441,-326,2435,-728
13,kemon,13,4095,3449,3705,3539,3623,1054,1557,-22,-413,1994,1627
13,kemon,14,4095,3451,3691,3516,3575,3284,4424,-914,-44,217,2026
13,kemon,15,4095,3443,3693,3524,3557,1997,6172,-477,-1648,-1439,1033
13,kemon,16,4095,3443,3687,3511,3581,-382,6602,935,-1004,-2091,145
13,kemon,17,4095,3449,3683,3512,3593,-1845,5212,794,622,-595,-1315
13,kemon,18,4095,3453,3681,3507,3592,-1668,2667,445,1268,801,-2322
13,kemon,19,4095,3465,3687,3501,3603,-1537,1882,-126,1029,1174,-1519
14,kemon,0,4095,3515,3707,3519,3580,3282,-1282,-2177,-119,-32,15
14,kemon,1,4095,3517,3710,3503,3580,3427,-1283,-2166,248,56,-51
14,kemon,2,4095,3515,3702,3511,3592,3577,-1080,-1902,212,-288,-206
14,kemon,3,4095,3510,3725,3507,3592,3374,-1175,-1293,-401,-227,-94
14,kemon,4,4095,3508,3718,3511,3576,3535,-1114,-1055,124,275,-781
14,kemon,5,4095,3511,3705,3511,3574,4047,-507,-1673,55,202,-977
14,kemon,6,4095,3504,3703,3519,3581,4336,422,-3306,-1515,557,-782
14,kemon,7,4095,3507,3719,3533,3591,4488,2342,-3889,-1326,-1598,-2431
14,kemon,8,4095,3512,3722,3530,3581,3237,3605,-1804,-3125,-909,-4187
14,kemon,9,4095,3509,3731,3559,3581,2561,2576,695,-2282,2018,-4779
14,kemon,10,4095,3493,3718,3563,3610,1027,2845,-601,-1347,4108,-3254
14,kemon,11,4095,3445,3657,3524,3612,-1661,2295,177,392,2768,-2210
14,kemon,12,4095,3439,3662,3516,3580,-997,1156,-107,-835,2880,-284
14,kemon,13,4095,3435,3660,3529,3611,3024,3034,-1096,-617,1880,2218
14,kemon,14,4095,3439,3666,3515,3580,2614,5531,-378,-2289,-221,1646
14,kemon,15,4095,3431,3665,3517,3591,642,6616,398,-1123,-1700,1124
14,kemon,16,4095,3428,3657,3516,3599,-677,6106,402,-950,-1146,-335
14,kemon,17,4095,3431,3659,3519,3629,-1775,4764,887,771,-105,-1624
14,kemon,18,4095,3429,3653,3506,3597,-1820,2581,877,2146,928,-2158
14,kemon,19,4095,3439,3654,3503,3595,-1505,1744,-84,466,1259,-1411
15,kemon,0,4095,3511,3695,3511,3577,3824,-1040,-1074,-298,81,-30
15,kemon,1,4095,3499,3704,3511,3579,3739,-875,-1325,-4,112,-21
15,kemon,2,4095,3509,3705,3502,3591,3847,-848,-1415,399,74,-63
15,kemon,3,4095,3503,3719,3497,3589,3624,-862,-903,63,-295,-208
15,kemon,4,4095,3511,3721,3356,3593,4111,-372,-809,1954,-785,-756
15,kemon,5,4095,3516,3719,3514,3589,4252,-734,-1814,892,-380,-1084
15,kemon,6,4095,3511,3707,3509,3581,4475,189,-2545,-615,-344,-1132
15,kemon,7,4095,3513,3695,3507,3590,4622,1146,-3425,-387,-1315,-1876
15,kemon,8,4095,3545,3741,3519,3623,3849,2277,-3883,-1375,-2671,-3946
15,kemon,9,4095,3529,3731,3545,3623,1197,3072,-2256,-3076,-999,-3577
15,kemon,10,4095,3501,3723,3539,3555,448,3085,-522,-3762,2165,-3033
15,kemon,11,4095,3475,3702,3527,3573,-454,3224,202,-1017,2622,-2285
15,kemon,12,4095,3477,3721,3515,3612,-2472,1917,516,-108,2386,-2050
15,kemon,13,4095,3463,3747,3527,3644,-1594,455,728,-687,2626,-814
15,kemon,14,4095,3463,3683,3527,3597,1789,2314,-766,-887,1669,1790
15,kemon,15,4095,3466,3692,3511,3576,2444,4452,-428,240,-809,1223
15,kemon,16,4095,3455,3703,3530,3580,1779,5566,-138,-659,-1750,1192
15,kemon,17,4095,3463,3684,3533,3603,-547,6953,923,-1041,-1917,411
15,kemon,18,4095,3451,3672,3518,3609,-1756,5252,630,158,-701,-1128
15,kemon,19,4095,3446,3683,3528,3596,-1609,3636,229,1148,257,-2237
16,achen,0,4095,3547,3681,3540,3599,3557,-601,-1859,-466,181,-32
16,achen,1,4079,3561,3687,3557,3603,3649,-255,-1679,508,-92,-90
16,achen,2,4083,3559,3673,3546,3605,3388,-14,-1958,766,-290,-141
16,achen,3,4085,3551,3675,3543,3596,3389,-1007,-1295,128,-348,-200
16,achen,4,4093,3549,3667,3545,3595,3758,-1210,-2707,1476,-1017,-879
16,achen,5,4075,3544,3673,3544,3603,4326,500,-4022,-1608,-313,-1583
16,achen,6,4089,3541,3678,3548,3604,3875,1887,-2342,-2890,-344,-3115
16,achen,7,4095,3545,3667,3558,3595,2967,3835,-243,-7619,2572,-3153
16,achen,8,4095,3589,3701,3550,3598,1394,3649,1146,-2155,1724,-2983
16,achen,9,4095,3659,3676,3538,3367,-72,1455,2014,-1042,680,-2106
16,achen,10,4095,3691,3663,3555,3597,673,-222,4257,-614,1792,1071
16,achen,11,4095,3691,3621,3555,3593,518,8536,-4078,-717,58,-188
16,achen,12,4095,3675,3625,3565,3592,732,1042,6802,-1398,-1642,-2093
16,achen,13,4095,3661,3612,3565,3580,910,1272,3731,990,2097,2149
16,achen,14,4095,3673,3632,3527,3597,104,5708,-942,-1301,-1543,-2137
16,achen,15,4095,3675,3621,3555,3589,-202,-321,5970,1116,872,1334
16,achen,16,4095,3668,3607,3533,3581,-81,5388,-466,425,-165,-102
16,achen,17,4095,3675,3601,3539,3581,-916,2174,4382,-322,-445,-291
16,achen,18,4095,3661,3623,3544,3574,-185,3683,2116,-46,297,180
16,achen,19,4095,3659,3612,3545,3575,-515,3436,2421,-390,-222,-137
17,achen,0,4095,3579,3735,3567,3581,3665,-948,-1936,-468,55,79
17,achen,1,4095,3603,3742,3589,3597,3209,-1410,-2004,-289,-15,-45
17,achen,2,4095,3593,3736,3593,3601,3404,-972,-2103,463,-255,-61
17,achen,3,4095,3597,3739,3579,3603,3292,-1482,-2218,52,-586,-475
17,achen,4,4095,3579,3733,3577,3593,3696,-854,-2390,487,-513,-1873
17,achen,5,4088,3589,3703,3575,3589,3843,-293,-3267,-1675,-546,-1991
17,achen,6,4093,3591,3705,3575,3596,3286,1626,-3246,-2227,-1789,-1537
17,achen,7,4095,3603,3676,3577,3580,2259,2611,-2270,-3467,-815,-1971
17,achen,8,4095,3639,3686,3551,3581,975,3141,-635,-4912,1091,-2307
17,achen,9,4095,3675,3684,3547,3556,326,3382,375,-3884,1338,-1897
17,achen,10,4095,3669,3653,3532,3572,-283,2378,3485,-2433,489,-1178
17,achen,11,4095,3683,3707,3534,3565,973,1344,3440,-510,2692,1442
17,achen,12,4095,3667,3614,3517,3563,669,6899,-2040,-738,-145,-763
17,achen,13,4095,3675,3620,3543,3562,-340,1239,5093,-1862,-732,-1989
17,achen,14,4095,3669,3629,3557,3549,269,-492,4006,724,1669,2413
17,achen,15,4095,3685,3609,3519,3573,-77,6713,-763,-1106,-1126,-1410
17,achen,16,4095,3667,3631,3557,3575,-1230,-1882,6924,-188,-411,-218
17,achen,17,4095,3665,3671,3540,3571,-191,6016,448,881,1469,2196
17,achen,18,4095,3657,3613,3531,3575,-577,2226,3360,-1547,-1169,-2189
17,achen,19,4095,3644,3624,3559,3561,-392,1586,3920,1041,846,1558
